account_id,activated_at,died_at,trade,death_equity,reason
28,2021-07-10 00:00:00,2022-05-11 22:15:40,RR1.00:21-22:209:746,-80.7,intratrade_excursion
29,2021-07-10 00:00:00,2022-05-11 22:15:40,RR1.00:21-22:209:746,-80.7,intratrade_excursion
30,2021-07-13 00:00:00,2022-05-11 22:15:40,RR1.00:21-22:209:746,-80.7,intratrade_excursion
31,2021-07-13 00:00:00,2022-05-11 22:15:40,RR1.00:21-22:209:746,-80.7,intratrade_excursion
32,2021-07-13 00:00:00,2022-05-11 22:15:40,RR1.00:21-22:209:746,-80.7,intratrade_excursion
33,2021-07-13 00:00:00,2022-05-11 22:15:40,RR1.00:21-22:209:746,-80.7,intratrade_excursion
34,2021-07-13 00:00:00,2022-05-11 22:15:40,RR1.00:21-22:209:746,-80.7,intratrade_excursion
35,2021-07-13 00:00:00,2022-05-11 22:15:40,RR1.00:21-22:209:746,-80.7,intratrade_excursion
36,2021-07-13 00:00:00,2022-05-11 22:15:40,RR1.00:21-22:209:746,-80.7,intratrade_excursion
37,2021-07-13 00:00:00,2022-05-11 22:15:40,RR1.00:21-22:209:746,-80.7,intratrade_excursion
38,2021-07-13 00:00:00,2022-05-11 22:15:40,RR1.00:21-22:209:746,-80.7,intratrade_excursion
39,2021-07-13 00:00:00,2022-05-11 22:15:40,RR1.00:21-22:209:746,-80.7,intratrade_excursion
40,2021-08-01 00:00:00,2022-05-11 22:15:40,RR1.00:21-22:209:746,-80.7,intratrade_excursion
41,2021-09-11 00:00:00,2022-05-11 22:15:40,RR1.00:21-22:209:746,-80.7,intratrade_excursion
42,2021-10-01 00:00:00,2022-05-10 21:00:00,RR1.00:18-19:162:727,63.85,intratrade_excursion
43,2022-05-28 00:00:00,2022-06-30 12:11:40,RR1.00:10-11:213:823,-2079.9,intratrade_excursion
44,2022-05-28 00:00:00,2022-06-30 12:11:40,RR1.00:10-11:213:823,-2079.9,intratrade_excursion
45,2022-05-28 00:00:00,2022-06-30 12:11:40,RR1.00:10-11:213:823,-2079.9,intratrade_excursion
46,2022-05-31 00:00:00,2022-06-30 12:11:40,RR1.00:10-11:213:823,-2173.75,intratrade_excursion
47,2022-06-22 00:00:00,2024-07-26 17:08:40,RR1.00:17-18:272:1385,-13.6,intratrade_excursion
48,2022-07-08 00:00:00,2024-07-26 17:08:40,RR1.00:17-18:272:1385,-13.6,intratrade_excursion
49,2022-07-08 00:00:00,2024-07-26 17:08:40,RR1.00:17-18:272:1385,-13.6,intratrade_excursion
50,2022-07-08 00:00:00,2024-07-26 17:08:40,RR1.00:17-18:272:1385,-13.6,intratrade_excursion
51,2022-07-08 00:00:00,2024-07-26 17:08:40,RR1.00:17-18:272:1385,-13.6,intratrade_excursion
52,2022-07-08 00:00:00,2024-07-26 17:08:40,RR1.00:17-18:272:1385,-13.6,intratrade_excursion
53,2022-07-21 00:00:00,2023-10-30 18:43:40,RR1.00:17-18:222:1147,1.35,intratrade_excursion
54,2022-07-21 00:00:00,2023-10-30 18:43:40,RR1.00:17-18:222:1147,1.35,intratrade_excursion
55,2022-07-21 00:00:00,2023-10-30 18:43:40,RR1.00:17-18:222:1147,1.35,intratrade_excursion
56,2022-07-29 00:00:00,2023-10-25 23:06:20,RR1.00:22-23:310:1185,78.55,intratrade_excursion
57,2022-07-29 00:00:00,2023-10-25 23:06:20,RR1.00:22-23:310:1185,78.55,intratrade_excursion
58,2022-07-29 00:00:00,2023-10-25 23:06:20,RR1.00:22-23:310:1185,78.55,intratrade_excursion
59,2022-07-29 00:00:00,2023-10-25 23:06:20,RR1.00:22-23:310:1185,78.55,intratrade_excursion
60,2022-07-29 00:00:00,2023-10-25 23:06:20,RR1.00:22-23:310:1185,78.55,intratrade_excursion
61,2022-07-30 00:00:00,2023-10-23 22:12:40,RR1.00:22-23:309:1182,48.15,intratrade_excursion
62,2022-07-30 00:00:00,2023-10-23 22:12:40,RR1.00:22-23:309:1182,48.15,intratrade_excursion
63,2022-07-30 00:00:00,2023-10-23 22:12:40,RR1.00:22-23:309:1182,48.15,intratrade_excursion
64,2022-07-30 00:00:00,2023-10-23 22:12:40,RR1.00:22-23:309:1182,48.15,intratrade_excursion
65,2022-08-02 00:00:00,2023-10-23 22:12:40,RR1.00:22-23:309:1182,48.15,intratrade_excursion
66,2022-08-04 00:00:00,2024-07-25 16:57:40,RR1.00:11-12:334:1461,81.0,intratrade_excursion
67,2023-12-12 00:00:00,2024-07-25 16:57:40,RR1.00:11-12:334:1461,81.0,intratrade_excursion
68,2023-12-12 00:00:00,2024-07-25 16:57:40,RR1.00:11-12:334:1461,81.0,intratrade_excursion
69,2023-12-12 00:00:00,2024-07-25 16:57:40,RR1.00:11-12:334:1461,81.0,intratrade_excursion
70,2023-12-13 00:00:00,2024-07-26 17:08:40,RR1.00:17-18:272:1385,-13.6,intratrade_excursion
71,2023-12-13 00:00:00,2024-07-26 17:08:40,RR1.00:17-18:272:1385,-13.6,intratrade_excursion
72,2023-12-14 00:00:00,2024-07-26 17:08:40,RR1.00:17-18:272:1385,-13.6,intratrade_excursion
73,2023-12-14 00:00:00,2024-07-26 17:08:40,RR1.00:17-18:272:1385,-13.6,intratrade_excursion
74,2023-12-14 00:00:00,2024-07-26 17:08:40,RR1.00:17-18:272:1385,-13.6,intratrade_excursion
75,2023-12-14 00:00:00,2024-07-26 17:08:40,RR1.00:17-18:272:1385,-13.6,intratrade_excursion
76,2023-12-14 00:00:00,2024-07-26 17:08:40,RR1.00:17-18:272:1385,-13.6,intratrade_excursion
77,2023-12-14 00:00:00,2024-07-26 17:08:40,RR1.00:17-18:272:1385,-13.6,intratrade_excursion
78,2023-12-14 00:00:00,2024-07-26 17:08:40,RR1.00:17-18:272:1385,-13.6,intratrade_excursion
79,2023-12-19 00:00:00,2024-07-25 16:57:40,RR1.00:11-12:334:1461,-151.25,intratrade_excursion
80,2024-08-01 00:00:00,2025-03-07 20:30:00,RR1.00:19-20:403:1641,81.95,intratrade_excursion
81,2024-08-01 00:00:00,2025-03-07 20:30:00,RR1.00:19-20:403:1641,81.95,intratrade_excursion
82,2024-08-01 00:00:00,2025-03-07 20:30:00,RR1.00:19-20:403:1641,81.95,intratrade_excursion
83,2024-08-09 00:00:00,2025-03-10 19:02:40,RR1.00:17-18:314:1584,55.85,intratrade_excursion
84,2024-08-15 00:00:00,2025-03-06 23:30:00,RR1.00:21-22:443:1652,-65.25,intratrade_excursion
85,2024-08-16 00:00:00,2025-03-10 19:02:40,RR1.00:17-18:314:1584,-45.55,intratrade_excursion
86,2024-08-16 00:00:00,2025-03-10 19:02:40,RR1.00:17-18:314:1584,-45.55,intratrade_excursion
87,2024-08-16 00:00:00,2025-03-10 19:02:40,RR1.00:17-18:314:1584,-45.55,intratrade_excursion
88,2024-08-16 00:00:00,2025-03-10 19:02:40,RR1.00:17-18:314:1584,-45.55,intratrade_excursion
89,2024-08-16 00:00:00,2025-03-10 19:02:40,RR1.00:17-18:314:1584,-45.55,intratrade_excursion
90,2024-09-12 00:00:00,2025-03-04 21:00:00,RR1.00:17-18:311:1577,76.65,intratrade_excursion
91,2024-09-12 00:00:00,2025-03-04 21:00:00,RR1.00:17-18:311:1577,76.65,intratrade_excursion
92,2024-09-12 00:00:00,2025-03-04 21:00:00,RR1.00:17-18:311:1577,76.65,intratrade_excursion
93,2024-10-05 00:00:00,2025-03-11 01:16:40,RR1.00:21-22:444:1654,-83.55,intratrade_excursion
94,2024-11-06 00:00:00,2025-03-11 01:16:40,RR1.00:21-22:444:1654,-83.55,intratrade_excursion
95,2024-11-06 00:00:00,2025-03-11 01:16:40,RR1.00:21-22:444:1654,-83.55,intratrade_excursion
96,2024-11-06 00:00:00,2025-03-11 01:16:40,RR1.00:21-22:444:1654,-83.55,intratrade_excursion
97,2024-11-06 00:00:00,2025-03-11 01:16:40,RR1.00:21-22:444:1654,-83.55,intratrade_excursion
98,2024-12-17 00:00:00,2025-03-11 19:21:40,RR1.00:17-18:315:1586,95.5,intratrade_excursion
99,2025-01-29 00:00:00,2025-03-11 01:16:40,RR1.00:21-22:444:1654,-1469.85,intratrade_excursion
100,2025-03-15 00:00:00,2025-04-04 21:36:40,RR1.00:20-21:415:1581,-1448.05,intratrade_excursion
101,2025-03-15 00:00:00,2025-04-04 21:36:40,RR1.00:20-21:415:1581,-1448.05,intratrade_excursion
102,2025-03-19 00:00:00,2025-04-04 21:36:40,RR1.00:20-21:415:1581,-1952.65,intratrade_excursion
103,2025-03-20 00:00:00,2025-04-04 21:36:40,RR1.00:20-21:415:1581,-1918.45,intratrade_excursion
104,2025-03-20 00:00:00,2025-04-04 21:36:40,RR1.00:20-21:415:1581,-1918.45,intratrade_excursion
105,2025-03-20 00:00:00,2025-04-04 21:36:40,RR1.00:20-21:415:1581,-1918.45,intratrade_excursion
106,2025-04-09 00:00:00,2026-02-05 17:00:40,RR1.00:16-17:830:2371,-88.05,intratrade_excursion
107,2025-04-09 00:00:00,2026-02-05 17:00:40,RR1.00:16-17:830:2371,-88.05,intratrade_excursion
108,2025-04-12 00:00:00,2025-11-17 06:30:00,RR1.00:1-2:419:1724,55.3,intratrade_excursion
109,2025-04-24 00:00:00,2026-02-16 18:38:40,RR1.00:18-19:457:1950,89.2,intratrade_excursion
110,2025-05-13 00:00:00,2026-02-16 18:38:40,RR1.00:18-19:457:1950,89.2,intratrade_excursion
111,2025-05-13 00:00:00,2026-02-16 18:38:40,RR1.00:18-19:457:1950,89.2,intratrade_excursion
112,2025-05-13 00:00:00,2026-02-16 18:38:40,RR1.00:18-19:457:1950,89.2,intratrade_excursion
113,2025-05-13 00:00:00,2026-02-16 18:38:40,RR1.00:18-19:457:1950,89.2,intratrade_excursion
114,2025-06-12 00:00:00,2026-02-16 15:48:40,RR1.00:14-15:524:1983,82.3,intratrade_excursion
115,2025-06-12 00:00:00,2026-02-16 15:48:40,RR1.00:14-15:524:1983,82.3,intratrade_excursion
116,2025-06-24 00:00:00,2026-02-16 15:48:40,RR1.00:14-15:524:1983,82.3,intratrade_excursion
117,2025-06-24 00:00:00,2026-02-16 15:48:40,RR1.00:14-15:524:1983,82.3,intratrade_excursion
118,2025-06-25 00:00:00,2026-02-16 18:38:40,RR1.00:18-19:457:1950,89.2,intratrade_excursion
119,2025-06-25 00:00:00,2026-02-16 18:38:40,RR1.00:18-19:457:1950,89.2,intratrade_excursion
120,2025-06-25 00:00:00,2026-02-16 18:38:40,RR1.00:18-19:457:1950,89.2,intratrade_excursion
121,2025-06-27 00:00:00,2026-02-16 18:38:40,RR1.00:18-19:457:1950,89.2,intratrade_excursion
122,2025-08-09 00:00:00,2026-02-16 18:38:40,RR1.00:18-19:457:1950,89.2,intratrade_excursion
123,2025-08-09 00:00:00,2026-02-16 18:38:40,RR1.00:18-19:457:1950,89.2,intratrade_excursion
124,2025-08-09 00:00:00,2026-02-16 18:38:40,RR1.00:18-19:457:1950,89.2,intratrade_excursion
125,2025-08-09 00:00:00,2026-02-16 18:38:40,RR1.00:18-19:457:1950,89.2,intratrade_excursion
126,2026-01-22 00:00:00,2026-02-16 18:38:40,RR1.00:18-19:457:1950,-2124.75,intratrade_excursion
127,2026-02-07 00:00:00,2026-03-05 10:30:40,RR1.00:8-9:597:2124,-2042.2,intratrade_excursion
128,2026-02-25 00:00:00,2026-03-16 05:15:40,RR1.00:4-5:529:2056,-2152.5,intratrade_excursion
129,2026-02-25 00:00:00,2026-03-16 05:15:40,RR1.00:4-5:529:2056,-2152.5,intratrade_excursion
130,2026-03-10 00:00:00,2026-03-20 20:05:40,RR1.00:18-19:464:1976,-2188.7,intratrade_excursion
131,2026-03-10 00:00:00,2026-03-20 20:05:40,RR1.00:18-19:464:1976,-2188.7,intratrade_excursion
132,2026-04-01 00:00:00,2026-06-18 14:11:40,RR1.00:12-13:538:2114,8.7,intratrade_excursion
133,2026-04-01 00:00:00,2026-06-18 14:11:40,RR1.00:12-13:538:2114,8.7,intratrade_excursion
134,2026-04-25 00:00:00,2026-06-18 14:11:40,RR1.00:12-13:538:2114,8.7,intratrade_excursion
135,2026-04-25 00:00:00,2026-06-18 14:11:40,RR1.00:12-13:538:2114,8.7,intratrade_excursion
136,2026-04-25 00:00:00,2026-06-18 14:11:40,RR1.00:12-13:538:2114,8.7,intratrade_excursion
137,2026-04-25 00:00:00,2026-06-18 14:11:40,RR1.00:12-13:538:2114,8.7,intratrade_excursion
138,2026-05-01 00:00:00,2026-06-18 23:30:00,RR1.00:17-18:387:1960,-202.45,intratrade_excursion
139,2026-05-01 00:00:00,2026-06-18 23:30:00,RR1.00:17-18:387:1960,-202.45,intratrade_excursion
140,2026-05-06 00:00:00,2026-06-25 03:25:40,RR1.00:2-3:581:2189,80.45,intratrade_excursion
142,2026-05-19 00:00:00,2026-06-18 23:30:00,RR1.00:17-18:387:1960,-425.1,intratrade_excursion
143,2026-05-19 00:00:00,2026-06-18 23:30:00,RR1.00:17-18:387:1960,-425.1,intratrade_excursion
144,2026-05-19 00:00:00,2026-06-18 23:30:00,RR1.00:17-18:387:1960,-425.1,intratrade_excursion
145,2026-05-19 00:00:00,2026-06-18 23:30:00,RR1.00:17-18:387:1960,-425.1,intratrade_excursion
