account_id,activated_at,died_at,trade,death_equity,reason
24,2021-02-19 00:00:00,2021-02-26 22:59:40,RR1.00:21-22:110:381,-518.3,intratrade_excursion
25,2021-03-17 00:00:00,2021-05-17 18:51:40,RR1.00:17-18:93:423,-295.05,intratrade_excursion
26,2021-03-17 00:00:00,2021-05-17 18:51:40,RR1.00:17-18:93:423,-295.05,intratrade_excursion
27,2021-04-16 00:00:00,2021-05-17 18:51:40,RR1.00:17-18:93:423,-1473.7,intratrade_excursion
28,2021-04-16 00:00:00,2021-05-17 18:51:40,RR1.00:17-18:93:423,-1473.7,intratrade_excursion
29,2021-04-16 00:00:00,2021-05-17 18:51:40,RR1.00:17-18:93:423,-1473.7,intratrade_excursion
30,2021-07-03 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
31,2021-07-03 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
32,2021-07-07 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
33,2021-07-07 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
34,2021-07-07 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
35,2021-07-07 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
36,2021-07-08 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
37,2021-07-08 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
38,2021-07-08 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
39,2021-07-10 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
40,2021-07-10 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
41,2021-07-10 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
42,2021-08-01 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
43,2021-09-07 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
44,2021-10-01 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
45,2021-11-01 00:00:00,2021-12-03 21:39:20,RR1.00:21-22:170:600,-300.95,intratrade_excursion
46,2021-12-01 00:00:00,2021-12-17 22:17:40,RR1.00:21-22:174:613,-1403.95,intratrade_excursion
47,2021-12-04 00:00:00,2021-12-17 23:30:00,RR1.00:17-18:123:593,-632.8,intratrade_excursion
48,2021-12-28 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
49,2022-01-12 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
50,2022-02-05 00:00:00,2022-06-15 21:04:40,RR1.00:18-19:174:767,44.55,intratrade_excursion
51,2022-03-01 00:00:00,2022-03-08 18:32:40,RR1.00:17-18:136:667,-1515.05,intratrade_excursion
52,2022-03-10 00:00:00,2022-05-12 16:32:40,RR1.00:16-17:342:938,-9.55,intratrade_excursion
53,2022-05-14 00:00:00,2022-06-09 09:00:20,RR1.00:5-6:161:760,-186.05,intratrade_excursion
54,2022-06-22 00:00:00,2022-06-30 12:11:40,RR1.00:10-11:213:823,-1148.85,intratrade_excursion
55,2022-07-07 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
56,2022-07-29 00:00:00,2026-03-30 06:00:00,RR1.00:3-4:558:2084,19.9,intratrade_excursion
57,2026-04-01 00:00:00,2026-04-10 13:30:00,RR1.00:12-13:517:2044,-780.3,intratrade_excursion
61,2026-05-09 00:00:00,2026-06-03 16:47:40,RR1.00:2-3:575:2167,-52.6,intratrade_excursion
62,2026-05-29 00:00:00,2026-06-03 23:02:40,RR1.00:22-23:577:2075,-1370.05,intratrade_excursion
63,2026-06-10 00:00:00,2026-06-17 22:32:40,RR1.00:21-22:550:2063,-890.25,intratrade_excursion
64,2026-06-13 00:00:00,2026-06-17 22:32:40,RR1.00:21-22:550:2063,-1842.75,intratrade_excursion
65,2026-06-23 00:00:00,2026-06-24 21:49:40,RR1.00:21-22:551:2068,-1555.05,intratrade_excursion
66,2026-06-23 00:00:00,2026-06-24 21:49:40,RR1.00:21-22:551:2068,-1555.05,intratrade_excursion
