at,wanted,bought,alive_before,initial_inventory,cash_limited,capacity_limited
2022-03-17T00:00:00,1,0,17,,True,False
2022-03-18T00:00:00,1,0,17,,True,False
2022-03-19T00:00:00,1,0,17,,True,False
2022-03-20T00:00:00,1,0,17,,True,False
2022-03-21T00:00:00,1,0,17,,True,False
2022-03-22T00:00:00,1,0,17,,True,False
2022-03-23T00:00:00,1,0,17,,True,False
2022-03-24T00:00:00,1,0,17,,True,False
2022-03-25T00:00:00,1,0,17,,True,False
2022-03-26T00:00:00,1,0,17,,True,False
2022-03-27T00:00:00,1,0,17,,True,False
2022-03-28T00:00:00,1,0,17,,True,False
2022-03-29T00:00:00,1,0,17,,True,False
2022-03-30T00:00:00,1,0,17,,True,False
2022-03-31T00:00:00,1,0,17,,True,False
2022-04-01T00:00:00,2,1,17,,True,False
2022-05-01T00:00:00,1,1,18,,False,False
2022-06-01T00:00:00,1,1,19,,False,False
2022-06-24T00:00:00,3,0,17,,True,False
2022-06-25T00:00:00,3,0,17,,True,False
2022-06-26T00:00:00,3,0,17,,True,False
2022-06-27T00:00:00,3,0,17,,True,False
2022-06-28T00:00:00,3,0,17,,True,False
2022-06-29T00:00:00,4,0,16,,True,False
2022-06-30T00:00:00,4,0,16,,True,False
2022-07-01T00:00:00,5,1,16,,True,True
2022-07-02T00:00:00,3,0,17,,True,False
2022-07-03T00:00:00,3,0,17,,True,False
2022-07-04T00:00:00,3,0,17,,True,False
2022-07-05T00:00:00,3,0,17,,True,False
2022-07-06T00:00:00,3,0,17,,True,False
2022-07-07T00:00:00,3,0,17,,True,False
2022-07-08T00:00:00,3,0,17,,True,False
2022-07-09T00:00:00,3,0,17,,True,False
2022-07-10T00:00:00,3,0,17,,True,False
2022-07-11T00:00:00,3,0,17,,True,False
2022-07-12T00:00:00,3,0,17,,True,False
2022-07-13T00:00:00,3,0,17,,True,False
2022-07-14T00:00:00,3,0,17,,True,False
2022-07-15T00:00:00,3,0,17,,True,False
2022-07-16T00:00:00,3,0,17,,True,False
2022-07-17T00:00:00,3,0,17,,True,False
2022-07-18T00:00:00,3,0,17,,True,False
2022-07-19T00:00:00,3,0,17,,True,False
2022-07-20T00:00:00,3,0,17,,True,False
2022-07-21T00:00:00,3,0,17,,True,False
2022-07-22T00:00:00,3,0,17,,True,False
2022-07-23T00:00:00,3,0,17,,True,False
2022-07-24T00:00:00,3,0,17,,True,False
2022-07-25T00:00:00,3,0,17,,True,False
2022-07-26T00:00:00,3,0,17,,True,False
2022-07-27T00:00:00,3,0,17,,True,False
2022-07-28T00:00:00,3,0,17,,True,False
2022-07-29T00:00:00,3,0,17,,True,False
2022-07-30T00:00:00,3,0,17,,True,False
2022-07-31T00:00:00,3,0,17,,True,False
2022-08-01T00:00:00,4,1,17,,True,True
2022-08-02T00:00:00,2,0,18,,True,False
2022-08-03T00:00:00,2,0,18,,True,False
2022-08-04T00:00:00,2,0,18,,True,False
2022-08-05T00:00:00,2,0,18,,True,False
2022-08-06T00:00:00,2,0,18,,True,False
2022-08-07T00:00:00,2,0,18,,True,False
2022-08-08T00:00:00,2,0,18,,True,False
2022-08-09T00:00:00,2,0,18,,True,False
2022-08-10T00:00:00,2,0,18,,True,False
2022-08-11T00:00:00,2,0,18,,True,False
2022-08-12T00:00:00,2,0,18,,True,False
2022-08-13T00:00:00,2,0,18,,True,False
2022-08-14T00:00:00,2,0,18,,True,False
2022-08-15T00:00:00,2,0,18,,True,False
2022-08-16T00:00:00,2,0,18,,True,False
2022-08-17T00:00:00,2,0,18,,True,False
2022-08-18T00:00:00,2,0,18,,True,False
2022-08-19T00:00:00,2,0,18,,True,False
2022-08-20T00:00:00,2,0,18,,True,False
2022-08-21T00:00:00,2,0,18,,True,False
2022-08-22T00:00:00,2,0,18,,True,False
2022-08-23T00:00:00,2,0,18,,True,False
2022-08-24T00:00:00,2,0,18,,True,False
2022-08-25T00:00:00,2,0,18,,True,False
2022-08-26T00:00:00,2,0,18,,True,False
2022-08-27T00:00:00,2,0,18,,True,False
2022-08-28T00:00:00,2,0,18,,True,False
2022-08-29T00:00:00,2,0,18,,True,False
2022-08-30T00:00:00,2,0,18,,True,False
2022-08-31T00:00:00,2,0,18,,True,False
2022-09-01T00:00:00,3,1,18,,True,True
2022-09-02T00:00:00,1,0,19,,True,False
2022-09-03T00:00:00,1,0,19,,True,False
2022-09-04T00:00:00,1,0,19,,True,False
2022-09-05T00:00:00,1,0,19,,True,False
2022-09-06T00:00:00,1,0,19,,True,False
2022-09-07T00:00:00,1,0,19,,True,False
2022-09-08T00:00:00,1,0,19,,True,False
2022-09-09T00:00:00,1,0,19,,True,False
2022-09-10T00:00:00,1,0,19,,True,False
2022-09-11T00:00:00,1,0,19,,True,False
2022-09-12T00:00:00,1,0,19,,True,False
2022-09-13T00:00:00,1,0,19,,True,False
2022-09-14T00:00:00,1,0,19,,True,False
2022-09-15T00:00:00,1,0,19,,True,False
2022-09-16T00:00:00,1,0,19,,True,False
2022-09-17T00:00:00,1,0,19,,True,False
2022-09-18T00:00:00,1,0,19,,True,False
2022-09-19T00:00:00,1,0,19,,True,False
2022-09-20T00:00:00,1,0,19,,True,False
2022-09-21T00:00:00,1,0,19,,True,False
2022-09-22T00:00:00,1,0,19,,True,False
2022-09-23T00:00:00,1,0,19,,True,False
2022-09-24T00:00:00,1,0,19,,True,False
2022-09-25T00:00:00,1,0,19,,True,False
2022-09-26T00:00:00,1,0,19,,True,False
2022-09-27T00:00:00,1,0,19,,True,False
2022-09-28T00:00:00,1,0,19,,True,False
2022-09-29T00:00:00,1,0,19,,True,False
2022-09-30T00:00:00,1,0,19,,True,False
2022-10-01T00:00:00,2,1,19,,False,True
2022-11-01T00:00:00,1,0,20,,False,True
2022-12-01T00:00:00,1,0,20,,False,True
2022-12-20T00:00:00,1,1,19,,False,False
2023-01-01T00:00:00,1,0,20,,False,True
2023-01-25T00:00:00,1,1,19,,False,False
2023-02-01T00:00:00,1,0,20,,False,True
2023-03-01T00:00:00,2,1,19,,False,True
2023-03-25T00:00:00,1,1,19,,False,False
2023-04-01T00:00:00,1,0,20,,False,True
2023-05-01T00:00:00,1,0,20,,False,True
2023-06-01T00:00:00,1,0,20,,False,True
2023-07-01T00:00:00,1,0,20,,False,True
2023-08-01T00:00:00,1,0,20,,False,True
2023-09-01T00:00:00,1,0,20,,False,True
2023-10-01T00:00:00,1,0,20,,False,True
2023-10-11T00:00:00,2,2,18,,False,False
2023-11-01T00:00:00,1,0,20,,False,True
2023-12-01T00:00:00,1,0,20,,False,True
2024-01-01T00:00:00,1,0,20,,False,True
2024-02-01T00:00:00,1,0,20,,False,True
2024-03-01T00:00:00,1,0,20,,False,True
2024-04-01T00:00:00,1,0,20,,False,True
2024-05-01T00:00:00,1,0,20,,False,True
2024-06-01T00:00:00,1,0,20,,False,True
2024-07-01T00:00:00,1,0,20,,False,True
2024-08-01T00:00:00,1,0,20,,False,True
2024-09-01T00:00:00,1,0,20,,False,True
2024-10-01T00:00:00,1,0,20,,False,True
2024-11-01T00:00:00,1,0,20,,False,True
2024-12-01T00:00:00,1,0,20,,False,True
2025-01-01T00:00:00,1,0,20,,False,True
2025-02-01T00:00:00,1,0,20,,False,True
2025-03-01T00:00:00,1,0,20,,False,True
2025-04-01T00:00:00,1,0,20,,False,True
2025-04-05T00:00:00,1,1,19,,False,False
2025-05-01T00:00:00,1,0,20,,False,True
2025-06-01T00:00:00,1,0,20,,False,True
2025-07-01T00:00:00,1,0,20,,False,True
2025-08-01T00:00:00,1,0,20,,False,True
2025-09-01T00:00:00,1,0,20,,False,True
2025-10-01T00:00:00,1,0,20,,False,True
2025-10-31T00:00:00,1,1,19,,False,False
2025-11-01T00:00:00,1,0,20,,False,True
2025-12-01T00:00:00,1,0,20,,False,True
2026-01-01T00:00:00,1,0,20,,False,True
2026-02-01T00:00:00,1,0,20,,False,True
2026-02-03T00:00:00,1,1,19,,False,False
2026-03-01T00:00:00,1,0,20,,False,True
2026-03-06T00:00:00,1,1,19,,False,False
2026-03-14T00:00:00,1,1,19,,False,False
2026-03-19T00:00:00,1,1,19,,False,False
2026-03-25T00:00:00,1,1,19,,False,False
2026-04-01T00:00:00,1,0,20,,False,True
2026-04-11T00:00:00,1,1,19,,False,False
2026-05-01T00:00:00,1,0,20,,False,True
2026-05-05T00:00:00,1,1,19,,False,False
2026-06-01T00:00:00,1,0,20,,False,True
2026-06-02T00:00:00,1,1,19,,False,False
2026-06-06T00:00:00,2,2,18,,False,False
2026-06-24T00:00:00,1,1,19,,False,False
2026-07-01T00:00:00,1,0,20,,False,True
