at,kind,amount_usd,cash_after_usd
2023-01-01T00:00:00,owner_contribution,1000,1000.0
2023-01-01T00:00:00,account_purchase,-1000.0,0.0
2023-02-01T00:00:00,owner_contribution,0,0.0
2023-03-01T00:00:00,owner_contribution,0,0.0
2023-04-01T00:00:00,owner_contribution,0,0.0
2023-05-01T00:00:00,owner_contribution,0,0.0
2023-06-01T00:00:00,owner_contribution,0,0.0
2023-07-01T00:00:00,owner_contribution,0,0.0
2023-08-01T00:00:00,owner_contribution,0,0.0
2023-09-01T00:00:00,owner_contribution,0,0.0
2023-10-01T00:00:00,owner_contribution,0,0.0
2023-11-01T00:00:00,owner_contribution,0,0.0
2023-12-01T00:00:00,owner_contribution,0,0.0
2024-01-01T00:00:00,owner_contribution,0,0.0
2024-02-01T00:00:00,owner_contribution,0,0.0
2024-03-01T00:00:00,owner_contribution,0,0.0
2024-04-01T00:00:00,owner_contribution,0,0.0
2024-05-01T00:00:00,owner_contribution,0,0.0
2024-06-01T00:00:00,owner_contribution,0,0.0
2024-06-04T00:00:00,payout_received,500.0,500.0
2024-06-04T00:00:00,payout_received,500.0,1000.0
2024-06-04T00:00:00,payout_received,500.0,1500.0
2024-06-04T00:00:00,payout_received,500.0,2000.0
2024-06-04T00:00:00,payout_received,500.0,2500.0
2024-06-14T00:00:00,payout_received,500.0,3000.0
2024-06-14T00:00:00,payout_received,500.0,3500.0
2024-06-14T00:00:00,payout_received,500.0,4000.0
2024-06-14T00:00:00,payout_received,500.0,4500.0
2024-06-14T00:00:00,payout_received,500.0,5000.0
2024-06-27T00:00:00,payout_received,500.0,5500.0
2024-06-27T00:00:00,payout_received,500.0,6000.0
2024-06-27T00:00:00,payout_received,500.0,6500.0
2024-06-27T00:00:00,payout_received,500.0,7000.0
2024-06-27T00:00:00,payout_received,500.0,7500.0
2024-07-01T00:00:00,owner_contribution,0,7500.0
2024-07-01T00:00:00,account_purchase,-200.0,7300.0
2024-07-09T00:00:00,payout_received,500.0,7800.0
2024-07-09T00:00:00,payout_received,500.0,8300.0
2024-07-09T00:00:00,payout_received,500.0,8800.0
2024-07-09T00:00:00,payout_received,500.0,9300.0
2024-07-09T00:00:00,payout_received,500.0,9800.0
2024-07-26T00:00:00,account_purchase,-200.0,9600.0
2024-08-01T00:00:00,owner_contribution,0,9600.0
2024-08-01T00:00:00,account_purchase,-200.0,9400.0
2024-08-15T00:00:00,payout_received,500.0,9900.0
2024-08-15T00:00:00,payout_received,500.0,10400.0
2024-08-15T00:00:00,payout_received,500.0,10900.0
2024-08-15T00:00:00,payout_received,500.0,11400.0
2024-08-15T00:00:00,payout_received,500.0,11900.0
2024-08-28T00:00:00,payout_received,500.0,12400.0
2024-08-28T00:00:00,payout_received,500.0,12900.0
2024-08-28T00:00:00,payout_received,500.0,13400.0
2024-08-28T00:00:00,payout_received,500.0,13900.0
2024-08-28T00:00:00,payout_received,500.0,14400.0
2024-09-01T00:00:00,owner_contribution,0,14400.0
2024-09-01T00:00:00,account_purchase,-200.0,14200.0
2024-09-13T00:00:00,payout_received,500.0,14700.0
2024-09-13T00:00:00,payout_received,500.0,15200.0
2024-09-13T00:00:00,payout_received,500.0,15700.0
2024-09-13T00:00:00,payout_received,500.0,16200.0
2024-09-13T00:00:00,payout_received,500.0,16700.0
2024-09-27T00:00:00,payout_received,500.0,17200.0
2024-09-27T00:00:00,payout_received,500.0,17700.0
2024-09-27T00:00:00,payout_received,500.0,18200.0
2024-09-27T00:00:00,payout_received,500.0,18700.0
2024-09-27T00:00:00,payout_received,500.0,19200.0
