at,kind,amount_usd,cash_after_usd
2023-01-01T00:00:00,owner_contribution,1000,1000.0
2023-01-02T00:00:00,account_purchase,-200.0,800.0
2023-01-09T00:00:00,account_purchase,-200.0,600.0
2023-01-16T00:00:00,account_purchase,-200.0,400.0
2023-01-23T00:00:00,account_purchase,-200.0,200.0
2023-01-30T00:00:00,account_purchase,-200.0,0.0
2023-02-01T00:00:00,owner_contribution,0,0.0
2023-03-01T00:00:00,owner_contribution,0,0.0
2023-04-01T00:00:00,owner_contribution,0,0.0
2023-05-01T00:00:00,owner_contribution,0,0.0
2023-06-01T00:00:00,owner_contribution,0,0.0
2023-07-01T00:00:00,owner_contribution,0,0.0
2023-08-01T00:00:00,owner_contribution,0,0.0
2023-09-01T00:00:00,owner_contribution,0,0.0
2023-10-01T00:00:00,owner_contribution,0,0.0
2023-11-01T00:00:00,owner_contribution,0,0.0
2023-12-01T00:00:00,owner_contribution,0,0.0
2024-01-01T00:00:00,owner_contribution,0,0.0
2024-02-01T00:00:00,owner_contribution,0,0.0
2024-03-01T00:00:00,owner_contribution,0,0.0
2024-03-21T00:00:00,payout_received,500.0,500.0
2024-03-25T00:00:00,account_purchase,-200.0,300.0
2024-03-28T00:00:00,payout_received,500.0,800.0
2024-03-28T00:00:00,payout_received,500.0,1300.0
2024-04-01T00:00:00,owner_contribution,0,1300.0
2024-04-01T00:00:00,account_purchase,-200.0,1100.0
2024-04-03T00:00:00,payout_received,500.0,1600.0
2024-04-05T00:00:00,payout_received,500.0,2100.0
2024-04-08T00:00:00,account_purchase,-200.0,1900.0
2024-04-09T00:00:00,payout_received,500.0,2400.0
2024-04-10T00:00:00,payout_received,500.0,2900.0
2024-04-10T00:00:00,payout_received,500.0,3400.0
2024-04-15T00:00:00,account_purchase,-200.0,3200.0
2024-04-22T00:00:00,account_purchase,-200.0,3000.0
2024-04-29T00:00:00,account_purchase,-200.0,2800.0
2024-05-01T00:00:00,owner_contribution,0,2800.0
2024-05-06T00:00:00,account_purchase,-200.0,2600.0
2024-05-07T00:00:00,payout_received,500.0,3100.0
2024-05-13T00:00:00,account_purchase,-200.0,2900.0
2024-05-16T00:00:00,payout_received,500.0,3400.0
2024-05-16T00:00:00,payout_received,500.0,3900.0
2024-05-20T00:00:00,account_purchase,-200.0,3700.0
2024-05-27T00:00:00,account_purchase,-200.0,3500.0
2024-05-28T00:00:00,payout_received,500.0,4000.0
2024-05-29T00:00:00,payout_received,500.0,4500.0
2024-06-01T00:00:00,owner_contribution,0,4500.0
2024-06-03T00:00:00,account_purchase,-200.0,4300.0
2024-06-04T00:00:00,payout_received,500.0,4800.0
2024-06-04T00:00:00,payout_received,500.0,5300.0
2024-06-04T00:00:00,payout_received,500.0,5800.0
2024-06-10T00:00:00,account_purchase,-200.0,5600.0
2024-06-12T00:00:00,payout_received,500.0,6100.0
2024-06-13T00:00:00,payout_received,500.0,6600.0
2024-06-15T00:00:00,payout_received,500.0,7100.0
2024-06-15T00:00:00,payout_received,500.0,7600.0
2024-06-15T00:00:00,payout_received,500.0,8100.0
2024-06-17T00:00:00,account_purchase,-200.0,7900.0
2024-06-24T00:00:00,account_purchase,-200.0,7700.0
2024-06-26T00:00:00,payout_received,500.0,8200.0
2024-06-28T00:00:00,payout_received,500.0,8700.0
2024-06-29T00:00:00,payout_received,500.0,9200.0
2024-06-29T00:00:00,payout_received,500.0,9700.0
2024-06-29T00:00:00,payout_received,500.0,10200.0
2024-07-01T00:00:00,owner_contribution,0,10200.0
2024-07-01T00:00:00,account_purchase,-200.0,10000.0
2024-07-06T00:00:00,payout_received,500.0,10500.0
2024-07-08T00:00:00,account_purchase,-200.0,10300.0
2024-07-10T00:00:00,payout_received,500.0,10800.0
2024-07-11T00:00:00,payout_received,500.0,11300.0
2024-07-11T00:00:00,payout_received,500.0,11800.0
2024-07-11T00:00:00,payout_received,500.0,12300.0
2024-07-15T00:00:00,account_purchase,-200.0,12100.0
2024-07-22T00:00:00,account_purchase,-200.0,11900.0
2024-07-23T00:00:00,payout_received,500.0,12400.0
2024-07-29T00:00:00,account_purchase,-200.0,12200.0
2024-08-01T00:00:00,owner_contribution,0,12200.0
2024-08-05T00:00:00,account_purchase,-200.0,12000.0
2024-08-09T00:00:00,payout_received,500.0,12500.0
2024-08-09T00:00:00,payout_received,500.0,13000.0
2024-08-09T00:00:00,payout_received,500.0,13500.0
2024-08-10T00:00:00,payout_received,500.0,14000.0
2024-08-10T00:00:00,payout_received,500.0,14500.0
2024-08-12T00:00:00,account_purchase,-200.0,14300.0
2024-08-19T00:00:00,account_purchase,-200.0,14100.0
2024-08-21T00:00:00,payout_received,500.0,14600.0
2024-08-21T00:00:00,payout_received,500.0,15100.0
2024-08-21T00:00:00,payout_received,500.0,15600.0
2024-08-22T00:00:00,payout_received,500.0,16100.0
2024-08-22T00:00:00,payout_received,500.0,16600.0
2024-08-26T00:00:00,account_purchase,-200.0,16400.0
2024-09-01T00:00:00,owner_contribution,0,16400.0
2024-09-02T00:00:00,account_purchase,-200.0,16200.0
2024-09-03T00:00:00,payout_received,500.0,16700.0
2024-09-03T00:00:00,payout_received,500.0,17200.0
2024-09-03T00:00:00,payout_received,500.0,17700.0
2024-09-06T00:00:00,payout_received,500.0,18200.0
2024-09-06T00:00:00,payout_received,500.0,18700.0
2024-09-09T00:00:00,account_purchase,-200.0,18500.0
2024-09-14T00:00:00,payout_received,500.0,19000.0
2024-09-16T00:00:00,account_purchase,-200.0,18800.0
2024-09-17T00:00:00,payout_received,500.0,19300.0
2024-09-17T00:00:00,payout_received,500.0,19800.0
2024-09-17T00:00:00,payout_received,500.0,20300.0
2024-09-19T00:00:00,payout_received,500.0,20800.0
2024-09-19T00:00:00,payout_received,500.0,21300.0
2024-09-20T00:00:00,payout_received,500.0,21800.0
2024-09-23T00:00:00,account_purchase,-200.0,21600.0
2024-09-27T00:00:00,payout_received,500.0,22100.0
2024-09-28T00:00:00,payout_received,500.0,22600.0
2024-09-28T00:00:00,payout_received,500.0,23100.0
2024-09-28T00:00:00,payout_received,500.0,23600.0
2024-10-01T00:00:00,owner_contribution,0,23600.0
2024-10-02T00:00:00,payout_received,500.0,24100.0
2024-10-02T00:00:00,payout_received,500.0,24600.0
2024-10-05T00:00:00,payout_received,500.0,25100.0
2024-10-05T00:00:00,payout_received,500.0,25600.0
2024-10-05T00:00:00,payout_received,500.0,26100.0
2024-10-05T00:00:00,payout_received,500.0,26600.0
2024-10-15T00:00:00,payout_received,500.0,27100.0
2024-10-22T00:00:00,payout_received,500.0,27600.0
2024-10-22T00:00:00,payout_received,500.0,28100.0
2024-10-22T00:00:00,payout_received,500.0,28600.0
2024-10-25T00:00:00,payout_received,500.0,29100.0
2024-10-25T00:00:00,payout_received,500.0,29600.0
2024-11-01T00:00:00,owner_contribution,0,29600.0
2024-11-07T00:00:00,payout_received,500.0,30100.0
2024-11-07T00:00:00,payout_received,500.0,30600.0
2024-11-07T00:00:00,payout_received,500.0,31100.0
2024-11-07T00:00:00,payout_received,500.0,31600.0
2024-11-07T00:00:00,payout_received,500.0,32100.0
2024-11-07T00:00:00,payout_received,500.0,32600.0
2024-11-07T00:00:00,payout_received,500.0,33100.0
2024-11-07T00:00:00,payout_received,500.0,33600.0
2024-11-07T00:00:00,payout_received,500.0,34100.0
2024-11-08T00:00:00,payout_received,500.0,34600.0
2024-11-08T00:00:00,payout_received,500.0,35100.0
2024-11-08T00:00:00,payout_received,500.0,35600.0
2024-11-12T00:00:00,payout_received,500.0,36100.0
2024-11-21T00:00:00,payout_received,500.0,36600.0
2024-11-21T00:00:00,payout_received,500.0,37100.0
2024-11-21T00:00:00,payout_received,500.0,37600.0
2024-11-21T00:00:00,payout_received,500.0,38100.0
2024-11-21T00:00:00,payout_received,500.0,38600.0
2024-11-21T00:00:00,payout_received,500.0,39100.0
2024-11-21T00:00:00,payout_received,500.0,39600.0
2024-11-21T00:00:00,payout_received,500.0,40100.0
2024-11-21T00:00:00,payout_received,500.0,40600.0
2024-11-22T00:00:00,payout_received,500.0,41100.0
2024-11-22T00:00:00,payout_received,500.0,41600.0
2024-11-22T00:00:00,payout_received,500.0,42100.0
2024-12-01T00:00:00,owner_contribution,0,42100.0
2024-12-12T00:00:00,payout_received,500.0,42600.0
2024-12-12T00:00:00,payout_received,500.0,43100.0
2024-12-12T00:00:00,payout_received,500.0,43600.0
2024-12-14T00:00:00,payout_received,500.0,44100.0
2024-12-14T00:00:00,payout_received,500.0,44600.0
2024-12-17T00:00:00,payout_received,500.0,45100.0
2024-12-17T00:00:00,payout_received,500.0,45600.0
2024-12-17T00:00:00,payout_received,500.0,46100.0
2024-12-17T00:00:00,payout_received,500.0,46600.0
2024-12-17T00:00:00,payout_received,500.0,47100.0
2024-12-17T00:00:00,payout_received,500.0,47600.0
2024-12-18T00:00:00,payout_received,500.0,48100.0
2024-12-18T00:00:00,payout_received,500.0,48600.0
2025-01-01T00:00:00,owner_contribution,0,48600.0
2025-01-04T00:00:00,payout_received,500.0,49100.0
2025-01-04T00:00:00,payout_received,500.0,49600.0
2025-01-04T00:00:00,payout_received,500.0,50100.0
2025-01-07T00:00:00,payout_received,500.0,50600.0
2025-01-07T00:00:00,payout_received,500.0,51100.0
2025-01-11T00:00:00,payout_received,500.0,51600.0
2025-01-11T00:00:00,payout_received,500.0,52100.0
2025-01-11T00:00:00,payout_received,500.0,52600.0
2025-01-11T00:00:00,payout_received,500.0,53100.0
2025-01-11T00:00:00,payout_received,500.0,53600.0
2025-01-11T00:00:00,payout_received,500.0,54100.0
2025-01-15T00:00:00,payout_received,500.0,54600.0
2025-01-15T00:00:00,payout_received,500.0,55100.0
2025-01-16T00:00:00,payout_received,500.0,55600.0
2025-01-21T00:00:00,payout_received,500.0,56100.0
2025-01-21T00:00:00,payout_received,500.0,56600.0
2025-01-21T00:00:00,payout_received,500.0,57100.0
2025-01-22T00:00:00,payout_received,500.0,57600.0
2025-01-22T00:00:00,payout_received,500.0,58100.0
2025-01-23T00:00:00,payout_received,500.0,58600.0
