at,kind,amount_usd,cash_after_usd
2020-01-01T00:00:00,owner_contribution,1000,1000.0
2020-01-06T00:00:00,account_purchase,-200.0,800.0
2020-01-13T00:00:00,account_purchase,-200.0,600.0
2020-01-20T00:00:00,account_purchase,-200.0,400.0
2020-01-27T00:00:00,account_purchase,-200.0,200.0
2020-02-01T00:00:00,owner_contribution,200,400.0
2020-02-03T00:00:00,account_purchase,-200.0,200.0
2020-02-10T00:00:00,account_purchase,-200.0,0.0
2020-03-01T00:00:00,owner_contribution,200,200.0
2020-03-02T00:00:00,account_purchase,-200.0,0.0
2020-04-01T00:00:00,owner_contribution,200,200.0
2020-04-06T00:00:00,account_purchase,-200.0,0.0
2020-05-01T00:00:00,owner_contribution,200,200.0
2020-05-04T00:00:00,account_purchase,-200.0,0.0
2020-06-01T00:00:00,owner_contribution,200,200.0
2020-06-01T00:00:00,account_purchase,-200.0,0.0
2020-07-01T00:00:00,owner_contribution,200,200.0
2020-07-06T00:00:00,account_purchase,-200.0,0.0
2020-08-01T00:00:00,owner_contribution,200,200.0
2020-08-03T00:00:00,account_purchase,-200.0,0.0
2020-09-01T00:00:00,owner_contribution,200,200.0
2020-09-07T00:00:00,account_purchase,-200.0,0.0
2020-10-01T00:00:00,owner_contribution,200,200.0
2020-10-05T00:00:00,account_purchase,-200.0,0.0
2020-11-01T00:00:00,owner_contribution,200,200.0
2020-11-02T00:00:00,account_purchase,-200.0,0.0
2020-12-01T00:00:00,owner_contribution,200,200.0
2020-12-07T00:00:00,account_purchase,-200.0,0.0
2021-01-01T00:00:00,owner_contribution,200,200.0
2021-01-04T00:00:00,account_purchase,-200.0,0.0
2021-02-01T00:00:00,owner_contribution,200,200.0
2021-02-01T00:00:00,account_purchase,-200.0,0.0
2021-03-01T00:00:00,owner_contribution,200,200.0
2021-03-01T00:00:00,account_purchase,-200.0,0.0
2021-04-01T00:00:00,owner_contribution,200,200.0
2021-04-05T00:00:00,account_purchase,-200.0,0.0
2021-05-01T00:00:00,owner_contribution,200,200.0
2021-05-03T00:00:00,account_purchase,-200.0,0.0
2021-06-01T00:00:00,owner_contribution,200,200.0
2021-06-07T00:00:00,account_purchase,-200.0,0.0
2021-07-01T00:00:00,owner_contribution,200,200.0
2021-07-05T00:00:00,account_purchase,-200.0,0.0
2021-08-01T00:00:00,owner_contribution,200,200.0
2021-08-02T00:00:00,account_purchase,-200.0,0.0
2021-09-01T00:00:00,owner_contribution,200,200.0
2021-09-06T00:00:00,account_purchase,-200.0,0.0
2021-10-01T00:00:00,owner_contribution,200,200.0
2021-10-04T00:00:00,account_purchase,-200.0,0.0
2021-11-01T00:00:00,owner_contribution,200,200.0
2021-11-01T00:00:00,account_purchase,-200.0,0.0
2021-12-01T00:00:00,owner_contribution,200,200.0
2021-12-06T00:00:00,account_purchase,-200.0,0.0
2022-01-01T00:00:00,owner_contribution,200,200.0
2022-01-03T00:00:00,account_purchase,-200.0,0.0
2022-02-01T00:00:00,owner_contribution,200,200.0
2022-02-07T00:00:00,account_purchase,-200.0,0.0
2022-03-01T00:00:00,payout_received,500.0,500.0
2022-03-01T00:00:00,payout_received,500.0,1000.0
2022-03-01T00:00:00,payout_received,500.0,1500.0
2022-03-01T00:00:00,payout_received,500.0,2000.0
2022-03-01T00:00:00,payout_received,500.0,2500.0
2022-03-01T00:00:00,payout_received,500.0,3000.0
2022-03-01T00:00:00,owner_contribution,200,3200.0
2022-03-07T00:00:00,account_purchase,-200.0,3000.0
2022-03-14T00:00:00,account_purchase,-200.0,2800.0
2022-03-21T00:00:00,account_purchase,-200.0,2600.0
2022-03-28T00:00:00,account_purchase,-200.0,2400.0
2022-04-01T00:00:00,payout_received,500.0,2900.0
2022-04-01T00:00:00,payout_received,500.0,3400.0
2022-04-01T00:00:00,payout_received,500.0,3900.0
2022-04-01T00:00:00,payout_received,500.0,4400.0
2022-04-01T00:00:00,payout_received,500.0,4900.0
2022-04-01T00:00:00,payout_received,500.0,5400.0
2022-04-01T00:00:00,owner_contribution,200,5600.0
2022-04-04T00:00:00,account_purchase,-200.0,5400.0
2022-04-11T00:00:00,account_purchase,-200.0,5200.0
2022-04-18T00:00:00,account_purchase,-200.0,5000.0
2022-04-25T00:00:00,account_purchase,-200.0,4800.0
2022-05-01T00:00:00,payout_received,500.0,5300.0
2022-05-01T00:00:00,payout_received,500.0,5800.0
2022-05-01T00:00:00,payout_received,500.0,6300.0
2022-05-01T00:00:00,payout_received,500.0,6800.0
2022-05-01T00:00:00,payout_received,500.0,7300.0
2022-05-01T00:00:00,payout_received,500.0,7800.0
2022-05-01T00:00:00,payout_received,500.0,8300.0
2022-05-01T00:00:00,owner_contribution,200,8500.0
2022-05-02T00:00:00,account_purchase,-200.0,8300.0
2022-05-09T00:00:00,account_purchase,-200.0,8100.0
2022-05-16T00:00:00,account_purchase,-200.0,7900.0
2022-05-23T00:00:00,account_purchase,-200.0,7700.0
2022-05-30T00:00:00,account_purchase,-200.0,7500.0
2022-06-01T00:00:00,payout_received,500.0,8000.0
2022-06-01T00:00:00,payout_received,500.0,8500.0
2022-06-01T00:00:00,owner_contribution,200,8700.0
2022-06-06T00:00:00,account_purchase,-200.0,8500.0
2022-06-13T00:00:00,account_purchase,-200.0,8300.0
2022-06-20T00:00:00,account_purchase,-200.0,8100.0
2022-06-27T00:00:00,account_purchase,-200.0,7900.0
2022-07-01T00:00:00,owner_contribution,200,8100.0
2022-07-04T00:00:00,account_purchase,-200.0,7900.0
2022-07-11T00:00:00,account_purchase,-200.0,7700.0
2022-07-18T00:00:00,account_purchase,-200.0,7500.0
2022-07-25T00:00:00,account_purchase,-200.0,7300.0
2022-08-01T00:00:00,payout_received,500.0,7800.0
2022-08-01T00:00:00,owner_contribution,200,8000.0
2022-08-01T00:00:00,account_purchase,-200.0,7800.0
2022-08-08T00:00:00,account_purchase,-200.0,7600.0
2022-08-15T00:00:00,account_purchase,-200.0,7400.0
2022-08-22T00:00:00,account_purchase,-200.0,7200.0
2022-08-29T00:00:00,account_purchase,-200.0,7000.0
2022-09-01T00:00:00,payout_received,500.0,7500.0
2022-09-01T00:00:00,payout_received,500.0,8000.0
2022-09-01T00:00:00,payout_received,500.0,8500.0
2022-09-01T00:00:00,payout_received,500.0,9000.0
2022-09-01T00:00:00,payout_received,500.0,9500.0
2022-09-01T00:00:00,payout_received,500.0,10000.0
