product,initial_cash,monthly_funding,withdrawal,cadence,headroom,retained_balance,persistent,interval,concurrency,spares,reserve_seats,total,ongoing,terminal,accounts,alive,activated,evaluations,evaluation_months,evaluation_fees,activation_fees,spend,ending_cash,contributions,spares_at_end,in_flight_at_end,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,job
legacy_25k,5000,200,maximum,daily,8000,33100.0,False,1,2,10,False,516640.47,388693.94,127946.53,57,20,57,67,153,5049.0,7125.0,12174.0,537240.47,20600.0,0,10,37,37,0,0.3243,22.56,148.27,1433.91,0,273.67,12.08,2,10,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, false, 1, 2, 10, false]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,False,1,2,10,True,516043.47,388096.94,127946.53,57,20,57,57,137,4521.0,7125.0,11646.0,536643.47,20600.0,0,0,37,37,0,0.2703,22.56,148.27,1451.91,0,273.67,12.07,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, false, 1, 2, 10, true]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,False,1,5,10,False,587999.35,463808.36,124190.99,64,20,64,76,193,6369.0,8000.0,14369.0,608599.35,20600.0,0,10,44,44,0,0.6364,0.56,111.51,952.27,0,152.67,14.56,5,10,10,309,2,131,171,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, false, 1, 5, 10, false]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,False,1,5,10,True,588852.28,464721.76,124130.52,60,20,60,60,159,5247.0,7500.0,12747.0,609452.28,20600.0,0,0,40,40,0,0.55,0.67,111.51,1104.07,0,152.67,14.56,5,5,7,440,0,14,172,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, false, 1, 5, 10, true]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,False,7,2,5,False,490215.39,361091.15,129124.24,53,20,53,58,141,4653.0,6625.0,11278.0,510815.39,20600.0,0,5,33,33,0,0.303,23.7,162.12,1260.43,0,377.67,11.16,2,5,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, false, 7, 2, 5, false]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,False,7,2,5,True,486379.29,357255.05,129124.24,53,20,53,53,137,4521.0,6625.0,11146.0,506979.29,20600.0,0,0,33,33,0,0.2727,23.7,162.12,1323.91,0,377.67,11.12,2,2,3,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, false, 7, 2, 5, true]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,True,0,10,10,False,594583.07,470507.5,124075.57,79,20,79,91,202,6666.0,9875.0,16541.0,615183.07,20600.0,0,10,59,59,0,0.4746,1.35,221.41,2867.45,0,35.67,15.41,10,10,19,1670,2,390,415,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, true, 0, 10, 10, false]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,True,0,10,10,True,588232.9,463442.05,124790.85,82,20,82,84,188,6204.0,10250.0,16454.0,608832.9,20600.0,0,0,62,62,0,0.3871,3.73,221.41,3163.78,0,35.67,15.37,10,10,10,1806,2,369,397,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, true, 0, 10, 10, true]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,True,0,20,10,False,590407.49,466059.38,124348.11,93,20,93,107,211,6963.0,11625.0,18588.0,611007.49,20600.0,0,10,73,73,0,0.5342,0.93,221.06,2589.21,0,35.67,15.55,20,20,19,928,3,372,372,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, true, 0, 20, 10, false]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,True,0,20,10,True,589826.43,465176.63,124649.8,82,20,82,95,188,6204.0,10250.0,16454.0,610426.43,20600.0,0,0,62,62,0,0.4032,3.73,221.41,3141.78,0,35.67,15.38,13,13,11,1756,13,343,346,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, true, 0, 20, 10, true]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,True,1,10,2,False,611774.01,489503.96,122270.05,59,20,59,65,153,5049.0,7375.0,12424.0,632374.01,20600.0,0,2,39,39,0,0.1538,30.13,134.47,1825.04,0,78.67,15.37,10,10,10,503,1,115,221,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, true, 1, 10, 2, false]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,True,1,10,2,True,609145.03,486571.86,122573.17,59,20,59,62,150,4950.0,7375.0,12325.0,629745.03,20600.0,0,0,39,39,0,0.1538,41.62,134.47,1861.04,0,78.67,15.35,10,10,10,503,1,115,221,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, true, 1, 10, 2, true]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,True,1,20,2,False,613131.37,490861.32,122270.05,61,20,61,68,143,4719.0,7625.0,12344.0,633731.37,20600.0,0,2,41,41,0,0.1463,28.1,120.02,1601.58,0,78.67,15.38,14,14,14,862,0,45,285,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, true, 1, 20, 2, false]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,True,1,20,2,True,610502.39,487929.22,122573.17,61,20,61,65,140,4620.0,7625.0,12245.0,631102.39,20600.0,0,0,41,41,0,0.1463,30.13,120.02,1637.58,0,78.67,15.36,14,14,14,862,0,45,285,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, true, 1, 20, 2, true]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,True,7,5,5,True,613378.68,491197.01,122181.67,61,20,61,62,135,4455.0,7625.0,12080.0,633978.68,20600.0,0,0,41,41,0,0.3659,20.02,130.04,1846.76,0,46.67,15.48,5,5,7,277,1,17,109,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, true, 7, 5, 5, true]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,True,7,10,2,False,624273.01,502749.6,121523.41,59,20,59,63,132,4356.0,7375.0,11731.0,644873.01,20600.0,0,2,39,39,0,0.1282,26.47,126.04,1634.83,0,43.67,15.82,10,10,9,65,0,0,41,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, true, 7, 10, 2, false]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,True,7,10,2,True,623380.47,501673.0,121707.47,55,20,55,57,124,4092.0,6875.0,10967.0,643980.47,20600.0,0,0,35,35,0,0.0857,44.08,126.04,1698.15,0,43.67,15.79,10,10,9,65,0,0,41,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, true, 7, 10, 2, true]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,True,7,20,2,False,629281.4,508142.78,121138.62,59,20,59,64,127,4191.0,7375.0,11566.0,649881.4,20600.0,0,2,39,39,0,0.1538,26.47,126.04,1515.33,0,43.67,16.01,15,15,13,72,0,0,24,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, true, 7, 20, 2, false]"
legacy_25k,5000,200,maximum,daily,8000,33100.0,True,7,20,2,True,629920.4,508781.78,121138.62,56,20,56,58,119,3927.0,7000.0,10927.0,650520.4,20600.0,0,0,36,36,0,0.0556,27.48,126.04,1538.35,0,43.67,16.01,15,15,13,3,0,0,3,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8000, true, 7, 20, 2, true]"
legacy_25k,5000,200,maximum,daily,8100,33200.0,True,7,5,5,True,613378.67,489347.0,124031.67,61,20,61,62,135,4455.0,7625.0,12080.0,633978.67,20600.0,0,0,41,41,0,0.3659,20.02,130.04,1846.76,0,46.67,15.48,5,5,7,277,1,17,109,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8100, true, 7, 5, 5, true]"
legacy_25k,5000,200,maximum,daily,8200,33300.0,True,7,5,5,True,610519.7,484337.93,126181.77,62,20,62,63,136,4488.0,7750.0,12238.0,631119.7,20600.0,0,0,42,42,0,0.3571,14.84,130.04,1774.13,0,46.67,15.44,5,5,7,321,1,17,123,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8200, true, 7, 5, 5, true]"
legacy_25k,5000,200,maximum,daily,8300,33400.0,True,7,5,5,True,610519.69,482485.03,128034.66,62,20,62,63,136,4488.0,7750.0,12238.0,631119.69,20600.0,0,0,42,42,0,0.3571,14.84,130.04,1774.13,0,46.67,15.44,5,5,7,321,1,17,123,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8300, true, 7, 5, 5, true]"
legacy_25k,5000,200,maximum,daily,8400,33500.0,True,7,5,5,True,610519.69,480625.03,129894.66,62,20,62,63,136,4488.0,7750.0,12238.0,631119.69,20600.0,0,0,42,42,0,0.3571,14.84,130.04,1774.13,0,46.67,15.44,5,5,7,321,1,17,123,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 8400, true, 7, 5, 5, true]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,False,0,2,2,False,508202.69,360079.86,148122.83,55,20,55,57,118,3894.0,6875.0,10769.0,528802.69,20600.0,0,2,35,35,0,0.3429,26.47,126.04,1341.15,0,100.67,11.9,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, false, 0, 2, 2, false]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,False,0,2,2,True,507176.69,359053.86,148122.83,55,20,55,55,115,3795.0,6875.0,10670.0,527776.69,20600.0,0,0,35,35,0,0.2857,26.47,126.04,1359.15,0,100.67,11.89,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, false, 0, 2, 2, true]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,False,0,2,5,False,500383.59,351867.57,148516.02,59,20,59,64,147,4851.0,7375.0,12226.0,520983.59,20600.0,0,5,39,39,0,0.3077,23.7,148.27,1519.73,0,273.67,11.68,2,5,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, false, 0, 2, 5, false]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,False,0,2,5,True,500172.99,351656.97,148516.02,59,20,59,59,139,4587.0,7375.0,11962.0,520772.99,20600.0,0,0,39,39,0,0.2821,23.7,148.27,1526.73,0,273.67,11.68,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, false, 0, 2, 5, true]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,False,0,5,5,False,613335.93,472065.88,141270.05,57,20,57,62,137,4521.0,7125.0,11646.0,633935.93,20600.0,0,5,37,37,0,0.5135,0.93,130.04,1264.81,0,58.67,15.35,5,5,9,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, false, 0, 5, 5, false]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,False,0,5,5,True,608452.19,466613.83,141838.36,57,20,57,57,130,4290.0,7125.0,11415.0,629052.19,20600.0,0,0,37,37,0,0.4324,1.65,130.04,1288.74,0,58.67,15.3,5,5,8,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, false, 0, 5, 5, true]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,False,0,10,5,False,625712.94,485684.1,140028.84,59,20,59,66,152,5016.0,7375.0,12391.0,646312.94,20600.0,0,5,39,39,0,0.5897,0.65,130.04,922.51,0,58.67,15.76,10,10,10,4,0,0,4,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, false, 0, 10, 5, false]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,False,1,2,10,False,516640.44,369233.04,147407.4,57,20,57,67,153,5049.0,7125.0,12174.0,537240.44,20600.0,0,10,37,37,0,0.3243,22.56,148.27,1433.91,0,273.67,12.08,2,10,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, false, 1, 2, 10, false]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,False,1,2,10,True,516043.44,368636.04,147407.4,57,20,57,57,137,4521.0,7125.0,11646.0,536643.44,20600.0,0,0,37,37,0,0.2703,22.56,148.27,1451.91,0,273.67,12.07,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, false, 1, 2, 10, true]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,False,1,5,10,False,579568.29,435726.53,143841.76,63,20,63,77,200,6600.0,7875.0,14475.0,600168.29,20600.0,0,10,43,43,0,0.5814,0.56,111.51,1123.95,0,152.67,14.34,5,10,6,714,4,305,355,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, false, 1, 5, 10, false]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,False,1,5,10,True,561504.36,416987.88,144516.48,72,20,72,74,182,6006.0,9000.0,15006.0,582104.36,20600.0,0,0,52,52,0,0.4808,3.41,112.05,1643.02,0,152.67,14.1,5,7,6,1036,2,75,321,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, false, 1, 5, 10, true]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,False,7,2,5,False,490215.36,341547.13,148668.23,53,20,53,58,141,4653.0,6625.0,11278.0,510815.36,20600.0,0,5,33,33,0,0.303,23.7,162.12,1260.43,0,377.67,11.16,2,5,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, false, 7, 2, 5, false]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,False,7,2,5,True,480185.62,337711.03,142474.59,53,20,53,53,137,4521.0,6625.0,11146.0,500785.62,20600.0,0,0,33,33,0,0.2727,23.7,162.12,1323.91,0,377.67,11.12,2,2,3,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, false, 7, 2, 5, true]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,True,0,10,10,False,590986.9,447234.29,143752.61,72,20,72,84,200,6600.0,9000.0,15600.0,611586.9,20600.0,0,10,52,52,0,0.4808,1.02,225.51,2858.98,0,35.67,15.31,10,10,10,1797,2,421,446,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, true, 0, 10, 10, false]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,True,0,10,10,True,586587.89,442300.94,144286.95,74,20,74,76,180,5940.0,9250.0,15190.0,607187.89,20600.0,0,0,54,54,0,0.3704,1.2,241.38,3165.11,0,35.67,15.32,10,10,10,1995,2,400,428,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, true, 0, 10, 10, true]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,True,0,20,10,False,591096.57,447422.58,143673.99,77,20,77,91,209,6897.0,9625.0,16522.0,611696.57,20600.0,0,10,57,57,0,0.4912,1.02,225.51,2666.02,0,35.67,15.4,19,19,11,1055,3,403,403,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, true, 0, 20, 10, false]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,True,0,20,10,True,590402.87,446468.68,143934.19,72,20,72,85,178,5874.0,9000.0,14874.0,611002.87,20600.0,0,0,52,52,0,0.4038,1.02,241.38,3131.3,0,35.67,15.34,13,13,11,1945,13,374,377,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, true, 0, 20, 10, true]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,True,1,10,2,False,594342.75,451959.59,142383.16,64,20,64,70,164,5412.0,8000.0,13412.0,614942.75,20600.0,0,2,44,44,0,0.1136,36.56,130.04,1991.5,0,78.67,15.16,10,10,10,934,2,187,398,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, true, 1, 10, 2, false]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,True,1,10,2,True,592186.4,449803.24,142383.16,65,20,65,69,159,5247.0,8125.0,13372.0,612786.4,20600.0,0,0,45,45,0,0.0889,49.12,130.04,2175.86,0,78.67,15.08,10,10,10,927,2,187,398,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, true, 1, 10, 2, true]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,True,1,20,2,False,589569.42,446679.64,142889.78,68,20,68,74,160,5280.0,8500.0,13780.0,610169.42,20600.0,0,2,48,48,0,0.1042,39.56,120.02,2099.32,0,78.67,15.09,14,14,14,1421,0,123,458,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, true, 1, 20, 2, false]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,True,1,20,2,True,584894.57,442004.79,142889.78,71,20,71,75,158,5214.0,8875.0,14089.0,605494.57,20600.0,0,0,51,51,0,0.0784,49.12,120.02,2380.6,0,78.67,14.97,14,14,14,1350,0,96,456,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, true, 1, 20, 2, true]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,True,7,5,5,True,610519.68,469377.04,141142.64,62,20,62,63,136,4488.0,7750.0,12238.0,631119.68,20600.0,0,0,42,42,0,0.3571,14.84,130.04,1774.13,0,46.67,15.44,5,5,7,376,1,17,163,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, true, 7, 5, 5, true]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,True,7,10,2,False,625330.99,485460.26,139870.73,61,20,61,65,134,4422.0,7625.0,12047.0,645930.99,20600.0,0,2,41,41,0,0.122,25.7,124.02,1677.07,0,43.67,15.8,10,10,9,114,0,0,70,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, true, 7, 10, 2, false]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,True,7,10,2,True,624720.92,484697.51,140023.41,57,20,57,59,126,4158.0,7125.0,11283.0,645320.92,20600.0,0,0,37,37,0,0.0541,30.13,126.04,1732.65,0,43.67,15.78,10,10,9,114,0,0,70,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, true, 7, 10, 2, true]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,True,7,20,2,False,630068.24,490631.73,139436.51,59,20,59,64,131,4323.0,7375.0,11698.0,650668.24,20600.0,0,2,39,39,0,0.0769,27.62,126.04,1623.32,0,43.67,15.97,15,15,13,93,0,21,45,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, true, 7, 20, 2, false]"
legacy_25k,5000,200,maximum,daily,9000,34100.0,True,7,20,2,True,628648.31,488958.13,139690.18,55,20,55,57,120,3960.0,6875.0,10835.0,649248.31,20600.0,0,0,35,35,0,0.0571,30.13,126.04,1619.01,0,43.67,15.98,15,15,13,23,0,0,23,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9000, true, 7, 20, 2, true]"
legacy_25k,5000,200,maximum,daily,9600,34700.0,True,7,10,2,False,625301.3,474257.14,151044.16,59,20,59,64,133,4389.0,7375.0,11764.0,645901.3,20600.0,0,2,39,39,0,0.0769,26.47,126.04,1691.35,0,43.67,15.78,10,10,9,135,1,13,96,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9600, true, 7, 10, 2, false]"
legacy_25k,5000,200,maximum,daily,9700,34800.0,True,7,10,2,False,625301.25,472319.66,152981.59,59,20,59,66,133,4389.0,7375.0,11764.0,645901.25,20600.0,0,2,39,39,0,0.0769,26.47,126.04,1691.35,0,43.67,15.78,10,10,9,129,3,30,103,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9700, true, 7, 10, 2, false]"
legacy_25k,5000,200,maximum,daily,9800,34900.0,True,7,10,2,False,625863.97,470937.12,154926.85,57,20,57,62,133,4389.0,7125.0,11514.0,646463.97,20600.0,0,2,37,37,0,0.0541,30.13,126.04,1695.07,0,43.67,15.78,10,10,9,118,1,18,90,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9800, true, 7, 10, 2, false]"
legacy_25k,5000,200,maximum,daily,9900,35000.0,True,7,10,2,False,625863.96,468957.11,156906.85,57,20,57,62,133,4389.0,7125.0,11514.0,646463.96,20600.0,0,2,37,37,0,0.0541,30.13,126.04,1695.07,0,43.67,15.78,10,10,9,118,1,18,90,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 9900, true, 7, 10, 2, false]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,False,0,2,2,False,508202.69,340334.3,167868.39,55,20,55,57,118,3894.0,6875.0,10769.0,528802.69,20600.0,0,2,35,35,0,0.3429,26.47,126.04,1341.15,0,100.67,11.9,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, false, 0, 2, 2, false]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,False,0,2,2,True,507176.69,339308.3,167868.39,55,20,55,55,115,3795.0,6875.0,10670.0,527776.69,20600.0,0,0,35,35,0,0.2857,26.47,126.04,1359.15,0,100.67,11.89,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, false, 0, 2, 2, true]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,False,0,2,5,False,500383.59,332115.45,168268.14,59,20,59,64,147,4851.0,7375.0,12226.0,520983.59,20600.0,0,5,39,39,0,0.3077,23.7,148.27,1519.73,0,273.67,11.68,2,5,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, false, 0, 2, 5, false]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,False,0,2,5,True,500172.99,331904.85,168268.14,59,20,59,59,139,4587.0,7375.0,11962.0,520772.99,20600.0,0,0,39,39,0,0.2821,23.7,148.27,1526.73,0,273.67,11.68,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, false, 0, 2, 5, true]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,False,0,5,5,False,613335.92,452886.53,160449.39,57,20,57,62,137,4521.0,7125.0,11646.0,633935.92,20600.0,0,5,37,37,0,0.5135,0.93,130.04,1264.81,0,58.67,15.35,5,5,9,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, false, 0, 5, 5, false]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,False,0,5,5,True,608452.18,447434.48,161017.7,57,20,57,57,130,4290.0,7125.0,11415.0,629052.18,20600.0,0,0,37,37,0,0.4324,1.65,130.04,1288.74,0,58.67,15.3,5,5,8,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, false, 0, 5, 5, true]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,False,0,10,5,False,622887.28,463558.19,159329.09,59,20,59,72,156,5148.0,7375.0,12523.0,643487.28,20600.0,0,5,39,39,0,0.641,0.56,130.04,1008.34,0,58.67,15.73,10,10,10,102,6,74,87,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, false, 0, 10, 5, false]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,False,1,2,10,False,516640.44,349471.9,167168.54,57,20,57,67,153,5049.0,7125.0,12174.0,537240.44,20600.0,0,10,37,37,0,0.3243,22.56,148.27,1433.91,0,273.67,12.08,2,10,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, false, 1, 2, 10, false]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,False,1,2,10,True,516043.44,348874.9,167168.54,57,20,57,57,137,4521.0,7125.0,11646.0,536643.44,20600.0,0,0,37,37,0,0.2703,22.56,148.27,1451.91,0,273.67,12.07,2,2,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, false, 1, 2, 10, true]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,False,1,5,10,False,571593.61,408234.37,163359.24,65,20,65,80,188,6204.0,8125.0,14329.0,592193.61,20600.0,0,10,45,45,0,0.5778,0.7,111.51,1301.42,0,152.67,14.11,5,10,7,997,5,440,494,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, false, 1, 5, 10, false]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,False,1,5,10,True,561067.43,397201.57,163865.86,68,20,68,71,174,5742.0,8500.0,14242.0,581667.43,20600.0,0,0,48,48,0,0.5,6.34,124.02,1789.01,0,152.67,13.97,5,7,6,1227,3,161,437,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, false, 1, 5, 10, true]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,False,7,2,5,False,490215.35,321824.47,168390.88,53,20,53,58,141,4653.0,6625.0,11278.0,510815.35,20600.0,0,5,33,33,0,0.303,23.7,162.12,1260.43,0,377.67,11.16,2,5,4,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, false, 7, 2, 5, false]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,False,7,2,5,True,479185.61,317988.37,161197.24,53,20,53,53,137,4521.0,6625.0,11146.0,499785.61,20600.0,0,0,33,33,0,0.2727,23.7,162.12,1323.91,0,377.67,11.12,2,2,3,0,0,0,0,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, false, 7, 2, 5, true]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,True,0,10,10,False,570019.87,405068.1,164951.77,86,20,86,99,214,7062.0,10750.0,17812.0,590619.87,20600.0,0,10,66,66,0,0.5606,0.73,224.41,3054.83,0,35.67,14.96,10,10,10,2259,3,563,588,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, true, 0, 10, 10, false]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,True,0,10,10,True,550836.21,384844.8,165991.41,83,20,83,87,203,6699.0,10375.0,17074.0,571436.21,20600.0,0,0,63,63,0,0.4127,39.56,225.51,4356.92,0,35.67,14.69,10,10,10,2526,4,529,569,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, true, 0, 10, 10, true]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,True,0,20,10,False,571628.84,406710.99,164917.85,88,20,88,104,205,6765.0,11000.0,17765.0,592228.84,20600.0,0,10,68,68,0,0.5882,0.72,224.41,2856.85,0,35.67,15.05,14,14,11,1545,6,544,545,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, true, 0, 20, 10, false]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,True,0,20,10,True,551061.35,385069.94,165991.41,83,20,83,101,206,6798.0,10375.0,17173.0,571661.35,20600.0,0,0,63,63,0,0.4286,39.56,225.51,4355.92,0,35.67,14.68,13,13,11,2476,18,506,509,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, true, 0, 20, 10, true]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,True,1,10,2,False,592658.56,431072.17,161586.39,61,20,61,70,161,5313.0,7625.0,12938.0,613258.56,20600.0,0,2,41,41,0,0.0976,51.21,132.26,2311.83,0,78.67,15.03,10,10,10,1057,5,270,532,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, true, 1, 10, 2, false]"
legacy_25k,5000,200,maximum,daily,10000,35100.0,True,1,10,2,True,596495.52,434979.57,161515.95,61,20,61,65,153,5049.0,7625.0,12674.0,617095.52,20600.0,0,0,41,41,0,0.0976,51.21,130.04,2220.83,0,78.67,15.06,10,10,10,1065,2,211,518,"[""legacy_25k"", 5000, 200, ""maximum"", ""daily"", 10000, true, 1, 10, 2, true]"
