case,months,start,end,rr,budget,eligible,incoming_trade,accepted,closed,breached,trade_key,interval_start,exit
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,0.50,1500,True,,138,138,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,0.50,6800,True,,138,138,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,0.75,1500,True,,131,131,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,0.75,6800,True,,131,131,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,1.00,1500,True,,123,123,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,1.00,6800,True,,123,123,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,1.25,1500,True,,114,114,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,1.25,6800,True,,114,114,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,1.50,1500,True,,110,110,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,1.50,6800,True,,110,110,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,1.75,1500,True,,106,106,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,1.75,6800,True,,106,106,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,2.00,1500,True,,104,104,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,2.00,6800,True,,104,104,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,2.25,1500,True,,101,101,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,2.25,6800,True,,101,101,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,2.50,1500,True,,97,97,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,2.50,6800,True,,97,97,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,2.75,1500,True,,95,95,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,2.75,6800,True,,95,95,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,3.00,1500,True,,92,92,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,3.00,6800,True,,92,92,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,3.25,1500,True,,88,88,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,3.25,6800,True,,88,88,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,3.50,1500,True,,88,88,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,3.50,6800,True,,88,88,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,1000,1500,True,,61,61,False,,,
1m_2020-01-01,1,2020-01-01T00:00:00,2020-02-01T00:00:00,1000,6800,True,,61,61,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,0.50,1500,True,,125,124,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,0.50,6800,True,,125,124,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,0.75,1500,True,,118,117,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,0.75,6800,True,,118,117,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,1.00,1500,True,,109,108,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,1.00,6800,True,,109,108,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,1.25,1500,True,,103,102,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,1.25,6800,True,,103,102,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,1.50,1500,True,,100,99,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,1.50,6800,True,,100,99,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,1.75,1500,True,,96,95,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,1.75,6800,True,,96,95,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,2.00,1500,True,,93,92,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,2.00,6800,True,,93,92,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,2.25,1500,True,,93,92,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,2.25,6800,True,,93,92,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,2.50,1500,True,,89,88,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,2.50,6800,True,,89,88,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,2.75,1500,True,,88,87,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,2.75,6800,True,,88,87,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,3.00,1500,True,,82,81,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,3.00,6800,True,,82,81,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,3.25,1500,True,,81,80,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,3.25,6800,True,,81,80,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,3.50,1500,True,,79,78,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,3.50,6800,True,,79,78,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,1000,1500,True,,62,61,False,,,
1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,1000,6800,True,,62,61,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,0.50,1500,True,,118,118,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,0.50,6800,True,,118,118,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,0.75,1500,True,,111,111,True,RR0.75:20-21:18:72,2020-03-18T20:37:40,2020-03-18T21:00:00
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,0.75,6800,True,,111,111,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,1.00,1500,True,,109,109,True,RR1.00:20-21:18:72,2020-03-18T20:37:40,2020-03-18T21:00:00
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,1.00,6800,True,,109,109,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,1.25,1500,True,,103,103,True,RR1.25:16-17:38:98,2020-03-17T16:49:40,2020-03-18T19:28:40
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,1.25,6800,True,,103,103,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,1.50,1500,True,,98,98,True,RR1.50:16-17:38:98,2020-03-17T16:49:40,2020-03-18T19:28:40
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,1.50,6800,True,,98,98,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,1.75,1500,True,,93,93,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,1.75,6800,True,,93,93,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,2.00,1500,True,,84,84,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,2.00,6800,True,,84,84,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,2.25,1500,True,,78,78,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,2.25,6800,True,,78,78,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,2.50,1500,True,,76,76,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,2.50,6800,True,,76,76,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,2.75,1500,True,,75,75,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,2.75,6800,True,,75,75,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,3.00,1500,True,,73,73,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,3.00,6800,True,,73,73,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,3.25,1500,True,,68,68,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,3.25,6800,True,,68,68,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,3.50,1500,True,,66,66,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,3.50,6800,True,,66,66,False,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,1000,1500,False,RR1000:all:123:435,38,38,,,,
1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,1000,6800,False,RR1000:all:123:435,38,38,,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,0.50,1500,True,,135,135,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,0.50,6800,True,,135,135,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,0.75,1500,True,,128,128,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,0.75,6800,True,,128,128,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,1.00,1500,True,,121,121,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,1.00,6800,True,,121,121,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,1.25,1500,True,,117,117,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,1.25,6800,True,,117,117,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,1.50,1500,True,,110,110,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,1.50,6800,True,,110,110,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,1.75,1500,True,,104,104,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,1.75,6800,True,,104,104,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,2.00,1500,True,,101,101,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,2.00,6800,True,,101,101,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,2.25,1500,True,,96,96,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,2.25,6800,True,,96,96,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,2.50,1500,True,,92,92,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,2.50,6800,True,,92,92,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,2.75,1500,True,,88,88,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,2.75,6800,True,,88,88,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,3.00,1500,True,,88,88,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,3.00,6800,True,,88,88,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,3.25,1500,True,,87,87,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,3.25,6800,True,,87,87,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,3.50,1500,True,,86,86,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,3.50,6800,True,,86,86,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,1000,1500,True,,69,69,False,,,
1m_2020-04-01,1,2020-04-01T00:00:00,2020-05-01T00:00:00,1000,6800,True,,69,69,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,0.50,1500,True,,129,129,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,0.50,6800,True,,129,129,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,0.75,1500,True,,122,122,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,0.75,6800,True,,122,122,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,1.00,1500,True,,107,107,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,1.00,6800,True,,107,107,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,1.25,1500,True,,100,100,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,1.25,6800,True,,100,100,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,1.50,1500,True,,92,92,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,1.50,6800,True,,92,92,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,1.75,1500,True,,91,91,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,1.75,6800,True,,91,91,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,2.00,1500,True,,88,88,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,2.00,6800,True,,88,88,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,2.25,1500,True,,87,87,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,2.25,6800,True,,87,87,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,2.50,1500,True,,84,84,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,2.50,6800,True,,84,84,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,2.75,1500,True,,80,80,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,2.75,6800,True,,80,80,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,3.00,1500,True,,79,79,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,3.00,6800,True,,79,79,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,3.25,1500,True,,78,78,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,3.25,6800,True,,78,78,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,3.50,1500,True,,76,76,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,3.50,6800,True,,76,76,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,1000,1500,True,,54,54,False,,,
1m_2020-05-01,1,2020-05-01T00:00:00,2020-06-01T00:00:00,1000,6800,True,,54,54,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,0.50,1500,True,,134,134,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,0.50,6800,True,,134,134,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,0.75,1500,True,,127,127,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,0.75,6800,True,,127,127,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,1.00,1500,True,,119,119,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,1.00,6800,True,,119,119,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,1.25,1500,True,,115,115,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,1.25,6800,True,,115,115,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,1.50,1500,True,,110,110,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,1.50,6800,True,,110,110,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,1.75,1500,True,,106,106,True,RR1.75:18-19:35:152,2020-06-26T18:07:40,2020-06-26T22:35:40
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,1.75,6800,True,,106,106,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,2.00,1500,True,,106,106,True,RR2.00:22-23:35:142,2020-06-26T22:47:40,2020-06-26T22:52:40
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,2.00,6800,True,,106,106,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,2.25,1500,True,,98,98,True,RR2.25:17-18:35:145,2020-06-29T17:26:40,2020-06-29T23:30:00
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,2.25,6800,True,,98,98,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,2.50,1500,True,,96,96,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,2.50,6800,True,,96,96,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,2.75,1500,True,,93,93,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,2.75,6800,True,,93,93,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,3.00,1500,True,,91,91,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,3.00,6800,True,,91,91,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,3.25,1500,True,,88,88,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,3.25,6800,True,,88,88,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,3.50,1500,True,,86,86,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,3.50,6800,True,,86,86,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,1000,1500,True,,69,68,False,,,
1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,1000,6800,True,,69,68,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,0.50,1500,True,,130,130,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,0.50,6800,True,,130,130,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,0.75,1500,True,,122,122,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,0.75,6800,True,,122,122,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,1.00,1500,True,,120,120,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,1.00,6800,True,,120,120,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,1.25,1500,True,,117,117,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,1.25,6800,True,,117,117,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,1.50,1500,True,,112,112,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,1.50,6800,True,,112,112,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,1.75,1500,True,,111,111,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,1.75,6800,True,,111,111,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,2.00,1500,True,,103,103,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,2.00,6800,True,,103,103,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,2.25,1500,True,,98,98,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,2.25,6800,True,,98,98,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,2.50,1500,True,,94,94,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,2.50,6800,True,,94,94,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,2.75,1500,True,,90,90,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,2.75,6800,True,,90,90,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,3.00,1500,True,,89,89,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,3.00,6800,True,,89,89,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,3.25,1500,True,,88,88,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,3.25,6800,True,,88,88,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,3.50,1500,True,,87,87,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,3.50,6800,True,,87,87,False,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,1000,1500,False,RR1000:all:353:1212,73,73,,,,
1m_2020-07-01,1,2020-07-01T00:00:00,2020-08-01T00:00:00,1000,6800,False,RR1000:all:353:1212,73,73,,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,0.50,1500,True,,135,135,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,0.50,6800,True,,135,135,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,0.75,1500,True,,125,125,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,0.75,6800,True,,125,125,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,1.00,1500,True,,121,121,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,1.00,6800,True,,121,121,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,1.25,1500,True,,115,115,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,1.25,6800,True,,115,115,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,1.50,1500,True,,107,107,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,1.50,6800,True,,107,107,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,1.75,1500,True,,102,102,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,1.75,6800,True,,102,102,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,2.00,1500,True,,100,100,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,2.00,6800,True,,100,100,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,2.25,1500,True,,96,96,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,2.25,6800,True,,96,96,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,2.50,1500,True,,94,94,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,2.50,6800,True,,94,94,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,2.75,1500,True,,90,90,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,2.75,6800,True,,90,90,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,3.00,1500,True,,89,89,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,3.00,6800,True,,89,89,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,3.25,1500,True,,88,88,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,3.25,6800,True,,88,88,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,3.50,1500,True,,88,88,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,3.50,6800,True,,88,88,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,1000,1500,True,,69,69,False,,,
1m_2020-08-01,1,2020-08-01T00:00:00,2020-09-01T00:00:00,1000,6800,True,,69,69,False,,,
1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,0.50,1500,True,,132,132,False,,,
1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,0.50,6800,True,,132,132,False,,,
1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,0.75,1500,True,,125,125,False,,,
1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,0.75,6800,True,,125,125,False,,,
1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,1.00,1500,True,,121,121,False,,,
1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,1.00,6800,True,,121,121,False,,,
1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,1.25,1500,True,,116,116,False,,,
1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,1.25,6800,True,,116,116,False,,,
1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,1.50,1500,True,,114,114,False,,,
1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,1.50,6800,True,,114,114,False,,,
1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,1.75,1500,True,,112,112,False,,,
1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,1.75,6800,True,,112,112,False,,,
1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,2.00,1500,True,,108,108,False,,,
1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,2.00,6800,True,,108,108,False,,,
1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,2.25,1500,True,,104,104,False,,,
