at,account_id,cohort_month,requested_usd,allowed_usd,balance_usd,blocked_by,blockers
2020-05-01 00:00:00,4,2020-04,161.45,0.0,50261.45,minimum_balance,minimum_balance|consistency
2020-06-01 00:00:00,4,2020-04,500.0,0.0,51103.1,minimum_balance,minimum_balance
2020-06-01 00:00:00,5,2020-05,134.5,0.0,50234.5,minimum_balance,minimum_balance|consistency
2020-07-01 00:00:00,4,2020-04,500.0,0.0,50651.65,minimum_balance,minimum_balance|consistency
2020-08-01 00:00:00,4,2020-04,500.0,0.0,51058.65,minimum_balance,minimum_balance|consistency
2020-08-01 00:00:00,5,2020-05,90.05,0.0,50190.05,minimum_balance,minimum_balance|consistency
2020-09-01 00:00:00,1,2020-03,475.6,0.0,50575.6,minimum_balance,minimum_balance|consistency
2020-09-01 00:00:00,2,2020-03,475.6,0.0,50575.6,minimum_balance,minimum_balance|consistency
2020-09-01 00:00:00,3,2020-03,475.6,0.0,50575.6,minimum_balance,minimum_balance|consistency
2020-09-01 00:00:00,4,2020-04,500.0,0.0,51730.6,minimum_balance,minimum_balance
2020-09-01 00:00:00,5,2020-05,500.0,0.0,50862.0,minimum_balance,minimum_balance|consistency
2020-09-01 00:00:00,6,2020-06,500.0,0.0,50627.5,minimum_balance,minimum_balance|consistency
2020-10-01 00:00:00,1,2020-03,500.0,0.0,50726.55,minimum_balance,minimum_balance|consistency
2020-10-01 00:00:00,2,2020-03,500.0,0.0,50726.55,minimum_balance,minimum_balance|consistency
2020-10-01 00:00:00,3,2020-03,500.0,0.0,50726.55,minimum_balance,minimum_balance|consistency
2020-10-01 00:00:00,4,2020-04,500.0,0.0,51881.55,minimum_balance,minimum_balance
2020-10-01 00:00:00,5,2020-05,500.0,0.0,51012.95,minimum_balance,minimum_balance|consistency
2020-10-01 00:00:00,6,2020-06,500.0,0.0,50778.45,minimum_balance,minimum_balance|consistency
2020-10-01 00:00:00,7,2020-08,101.05,0.0,50201.05,minimum_balance,minimum_balance|consistency
2020-10-01 00:00:00,8,2020-08,101.05,0.0,50201.05,minimum_balance,minimum_balance|consistency
2020-10-01 00:00:00,9,2020-09,50.95,0.0,50150.95,minimum_balance,minimum_balance|consistency
2020-11-01 00:00:00,1,2020-03,500.0,0.0,50859.8,minimum_balance,minimum_balance|consistency
2020-11-01 00:00:00,2,2020-03,500.0,0.0,50859.8,minimum_balance,minimum_balance|consistency
2020-11-01 00:00:00,3,2020-03,500.0,0.0,50859.8,minimum_balance,minimum_balance|consistency
