account_id,died_at,replaced_at,wait_days,next_check,censored
1,2020-03-12T21:06:40,2020-03-13T00:00:00,0.12037037037037036,True,False
2,2020-03-18T19:28:40,2020-03-19T00:00:00,0.1884259259259259,True,False
4,2020-10-06T23:30:00,2020-10-07T00:00:00,0.020833333333333332,True,False
6,2020-10-06T23:30:00,2020-10-07T00:00:00,0.020833333333333332,True,False
7,2020-10-06T23:30:00,2020-10-07T00:00:00,0.020833333333333332,True,False
12,2021-02-22T16:42:20,2021-02-23T00:00:00,0.3039351851851852,True,False
13,2021-02-22T16:42:20,2021-02-23T00:00:00,0.3039351851851852,True,False
14,2021-02-22T16:42:20,2021-02-23T00:00:00,0.3039351851851852,True,False
8,2021-02-23T23:30:00,2021-02-24T00:00:00,0.020833333333333332,True,False
9,2021-02-26T06:10:40,2021-02-27T00:00:00,0.7425925925925926,True,False
10,2021-02-26T06:10:40,2021-02-27T00:00:00,0.7425925925925926,True,False
11,2021-02-26T06:10:40,2021-02-27T00:00:00,0.7425925925925926,True,False
3,2021-02-26T10:00:00,2021-02-27T00:00:00,0.5833333333333334,True,False
5,2021-03-04T19:14:40,2021-03-05T00:00:00,0.19814814814814816,True,False
15,2021-03-04T19:14:40,2021-03-27T00:00:00,22.19814814814815,False,False
16,2021-03-05T23:30:00,2021-04-16T00:00:00,41.020833333333336,False,False
17,2021-03-05T23:30:00,2021-04-16T00:00:00,41.020833333333336,False,False
18,2021-03-05T23:30:00,2021-04-16T00:00:00,41.020833333333336,False,False
19,2021-03-05T23:30:00,2021-04-20T00:00:00,45.020833333333336,False,False
20,2021-05-18T22:53:40,2021-07-03T00:00:00,45.04606481481481,False,False
21,2021-05-18T22:53:40,2021-07-07T00:00:00,49.04606481481481,False,False
22,2021-05-18T22:53:40,2021-07-07T00:00:00,49.04606481481481,False,False
23,2021-05-18T22:53:40,2021-07-07T00:00:00,49.04606481481481,False,False
24,2021-05-18T22:53:40,2021-07-07T00:00:00,49.04606481481481,False,False
25,2021-05-18T22:53:40,2021-07-07T00:00:00,49.04606481481481,False,False
26,2021-05-18T22:53:40,2021-08-01T00:00:00,74.04606481481481,False,False
27,2021-05-18T22:53:40,2021-09-01T00:00:00,105.04606481481481,False,False
28,2021-05-18T22:53:40,2021-10-01T00:00:00,135.04606481481483,False,False
29,2021-05-18T22:53:40,2021-11-01T00:00:00,166.04606481481483,False,False
30,2021-05-19T15:55:40,2021-11-01T00:00:00,165.3363425925926,False,False
40,2021-12-03T23:00:00,2021-12-04T00:00:00,0.041666666666666664,True,False
41,2021-12-03T23:00:00,2021-12-04T00:00:00,0.041666666666666664,True,False
32,2021-12-20T09:26:40,2021-12-21T00:00:00,0.6064814814814815,True,False
33,2021-12-20T09:26:40,2021-12-21T00:00:00,0.6064814814814815,True,False
34,2021-12-20T09:26:40,2021-12-21T00:00:00,0.6064814814814815,True,False
35,2021-12-20T09:26:40,2021-12-21T00:00:00,0.6064814814814815,True,False
36,2021-12-20T09:26:40,2021-12-21T00:00:00,0.6064814814814815,True,False
37,2021-12-20T09:26:40,2021-12-21T00:00:00,0.6064814814814815,True,False
39,2021-12-20T17:00:00,2021-12-21T00:00:00,0.2916666666666667,True,False
31,2022-01-07T17:38:40,2022-01-08T00:00:00,0.26481481481481484,True,False
38,2022-01-07T17:38:40,2022-01-08T00:00:00,0.26481481481481484,True,False
42,2022-01-07T17:38:40,2022-01-12T00:00:00,4.264814814814815,False,False
43,2022-01-07T23:30:00,2022-01-12T00:00:00,4.020833333333333,False,False
44,2022-01-07T23:30:00,2022-01-29T00:00:00,21.020833333333332,False,False
45,2022-01-10T20:30:00,2022-02-05T00:00:00,25.145833333333332,False,False
46,2022-01-10T20:30:00,2022-02-05T00:00:00,25.145833333333332,False,False
47,2022-01-10T20:30:00,2022-02-05T00:00:00,25.145833333333332,False,False
48,2022-01-10T20:30:00,2022-02-05T00:00:00,25.145833333333332,False,False
49,2022-01-10T20:30:00,2022-02-11T00:00:00,31.145833333333332,False,False
50,2022-01-10T20:30:00,2022-02-11T00:00:00,31.145833333333332,False,False
51,2022-01-10T20:30:00,2022-02-11T00:00:00,31.145833333333332,False,False
62,2022-03-14T21:34:20,2022-03-15T00:00:00,0.1011574074074074,True,False
63,2022-03-14T21:34:20,2022-03-15T00:00:00,0.1011574074074074,True,False
64,2022-03-14T21:34:20,2022-03-15T00:00:00,0.1011574074074074,True,False
65,2022-03-14T21:34:20,2022-03-15T00:00:00,0.1011574074074074,True,False
70,2022-05-02T16:37:40,2022-05-03T00:00:00,0.3071759259259259,True,False
66,2022-05-10T09:30:00,2022-05-11T00:00:00,0.6041666666666666,True,False
67,2022-05-10T09:30:00,2022-05-11T00:00:00,0.6041666666666666,True,False
68,2022-05-10T09:30:00,2022-05-11T00:00:00,0.6041666666666666,True,False
69,2022-05-10T09:30:00,2022-05-11T00:00:00,0.6041666666666666,True,False
55,2022-05-10T21:00:00,2022-05-11T00:00:00,0.125,True,False
56,2022-05-10T21:00:00,2022-05-11T00:00:00,0.125,True,False
71,2022-05-10T21:00:00,2022-05-11T00:00:00,0.125,True,False
72,2022-05-10T21:00:00,2022-05-14T00:00:00,3.125,False,False
52,2022-05-11T20:05:40,2022-05-28T00:00:00,16.162731481481483,False,False
53,2022-05-12T03:02:40,2022-06-22T00:00:00,40.87314814814815,False,False
54,2022-05-12T03:02:40,2022-06-22T00:00:00,40.87314814814815,False,False
57,2022-05-12T03:02:40,2022-07-07T00:00:00,55.87314814814815,False,False
58,2022-05-12T03:02:40,2022-07-20T00:00:00,68.87314814814815,False,False
59,2022-05-12T03:02:40,2022-07-21T00:00:00,69.87314814814815,False,False
60,2022-05-12T03:02:40,2022-07-21T00:00:00,69.87314814814815,False,False
61,2022-05-12T03:02:40,2022-07-21T00:00:00,69.87314814814815,False,False
73,2022-05-12T11:45:40,2022-07-29T00:00:00,77.5099537037037,False,False
74,2022-05-12T11:45:40,2022-07-29T00:00:00,77.5099537037037,False,False
75,2022-05-12T11:45:40,2022-07-29T00:00:00,77.5099537037037,False,False
76,2022-05-12T11:45:40,2022-07-29T00:00:00,77.5099537037037,False,False
77,2022-05-12T11:45:40,2022-07-30T00:00:00,78.5099537037037,False,False
78,2022-05-12T11:45:40,2022-07-30T00:00:00,78.5099537037037,False,False
79,2022-05-12T11:45:40,2022-07-30T00:00:00,78.5099537037037,False,False
80,2022-06-13T17:11:40,2022-07-30T00:00:00,46.28356481481482,False,False
81,2022-06-13T17:11:40,2022-07-30T00:00:00,46.28356481481482,False,False
99,2022-11-03T21:57:40,2022-11-04T00:00:00,0.0849537037037037,True,False
100,2022-11-03T21:57:40,2022-11-04T00:00:00,0.0849537037037037,True,False
85,2022-11-04T17:51:40,2022-11-05T00:00:00,0.25578703703703703,True,False
86,2022-11-04T17:51:40,2022-11-05T00:00:00,0.25578703703703703,True,False
87,2022-11-04T17:51:40,2022-11-05T00:00:00,0.25578703703703703,True,False
88,2022-11-04T17:51:40,2022-11-05T00:00:00,0.25578703703703703,True,False
89,2022-11-04T17:51:40,2022-11-05T00:00:00,0.25578703703703703,True,False
90,2022-11-04T17:51:40,2022-11-05T00:00:00,0.25578703703703703,True,False
91,2022-11-04T17:51:40,2022-11-05T00:00:00,0.25578703703703703,True,False
92,2022-11-04T17:51:40,2022-11-10T00:00:00,5.255787037037037,False,False
84,2022-12-23T16:02:40,2022-12-24T00:00:00,0.3314814814814815,True,False
82,2022-12-23T23:30:00,2022-12-24T00:00:00,0.020833333333333332,True,False
83,2022-12-23T23:30:00,2022-12-24T00:00:00,0.020833333333333332,True,False
93,2022-12-23T23:30:00,2022-12-24T00:00:00,0.020833333333333332,True,False
94,2022-12-23T23:30:00,2022-12-24T00:00:00,0.020833333333333332,True,False
95,2022-12-23T23:30:00,2022-12-24T00:00:00,0.020833333333333332,True,False
96,2022-12-23T23:30:00,2023-01-28T00:00:00,35.020833333333336,False,False
97,2022-12-23T23:30:00,2023-01-28T00:00:00,35.020833333333336,False,False
98,2022-12-23T23:30:00,2023-02-14T00:00:00,52.020833333333336,False,False
101,2023-01-04T21:02:40,2023-02-14T00:00:00,40.12314814814815,False,False
102,2023-01-04T21:02:40,2023-03-10T00:00:00,64.12314814814815,False,False
103,2023-01-04T21:02:40,2023-03-17T00:00:00,71.12314814814815,False,False
104,2023-01-04T21:02:40,2023-03-18T00:00:00,72.12314814814815,False,False
105,2023-01-04T21:02:40,2023-03-24T00:00:00,78.12314814814815,False,False
106,2023-01-04T21:02:40,2023-03-24T00:00:00,78.12314814814815,False,False
107,2023-01-04T21:02:40,2023-04-13T00:00:00,98.12314814814815,False,False
108,2023-01-04T21:02:40,2023-04-13T00:00:00,98.12314814814815,False,False
109,2023-01-04T21:02:40,2023-04-13T00:00:00,98.12314814814815,False,False
110,2023-01-04T21:02:40,2023-04-13T00:00:00,98.12314814814815,False,False
111,2023-01-04T21:02:40,2023-04-13T00:00:00,98.12314814814815,False,False
118,2023-10-25T18:42:40,2023-10-26T00:00:00,0.22037037037037038,True,False
119,2023-10-25T18:42:40,2023-10-26T00:00:00,0.22037037037037038,True,False
123,2023-10-25T18:42:40,2023-10-26T00:00:00,0.22037037037037038,True,False
124,2023-10-25T18:42:40,2023-10-26T00:00:00,0.22037037037037038,True,False
112,2023-10-25T21:50:20,2023-10-26T00:00:00,0.09004629629629629,True,False
113,2023-10-25T21:50:20,2023-10-26T00:00:00,0.09004629629629629,True,False
114,2023-10-25T21:50:20,2023-10-26T00:00:00,0.09004629629629629,True,False
115,2023-10-25T21:50:20,2023-10-26T00:00:00,0.09004629629629629,True,False
116,2023-10-25T21:50:20,2023-10-26T00:00:00,0.09004629629629629,True,False
117,2023-10-25T21:50:20,2023-10-26T00:00:00,0.09004629629629629,True,False
120,2023-10-25T21:50:20,2023-11-04T00:00:00,9.090046296296297,False,False
121,2023-10-25T21:50:20,2023-12-12T00:00:00,47.09004629629629,False,False
122,2023-10-25T23:06:20,2023-12-12T00:00:00,47.037268518518516,False,False
125,2023-10-25T23:16:40,2023-12-12T00:00:00,47.030092592592595,False,False
126,2023-10-25T23:16:40,2023-12-12T00:00:00,47.030092592592595,False,False
127,2023-10-25T23:16:40,2023-12-12T00:00:00,47.030092592592595,False,False
128,2023-10-25T23:16:40,2023-12-12T00:00:00,47.030092592592595,False,False
129,2023-10-25T23:16:40,2023-12-13T00:00:00,48.030092592592595,False,False
130,2023-10-25T23:16:40,2023-12-13T00:00:00,48.030092592592595,False,False
131,2023-10-25T23:16:40,2023-12-13T00:00:00,48.030092592592595,False,False
