at,kind,amount_usd,cash_after_usd
2020-01-01T00:00:00,owner_contribution,5000,5000.0
2020-01-01T00:00:00,account_purchase,-600.0,4400.0
2020-02-01T00:00:00,owner_contribution,200,4600.0
2020-03-01T00:00:00,owner_contribution,200,4800.0
2020-04-01T00:00:00,owner_contribution,200,5000.0
2020-04-01T00:00:00,account_purchase,-600.0,4400.0
2020-05-01T00:00:00,owner_contribution,200,4600.0
2020-06-01T00:00:00,owner_contribution,200,4800.0
2020-07-01T00:00:00,owner_contribution,200,5000.0
2020-07-01T00:00:00,account_purchase,-600.0,4400.0
2020-08-01T00:00:00,owner_contribution,200,4600.0
2020-09-01T00:00:00,owner_contribution,200,4800.0
2020-10-01T00:00:00,owner_contribution,200,5000.0
2020-10-01T00:00:00,account_purchase,-600.0,4400.0
2020-11-01T00:00:00,owner_contribution,200,4600.0
2020-12-01T00:00:00,owner_contribution,200,4800.0
2021-01-01T00:00:00,owner_contribution,200,5000.0
2021-01-01T00:00:00,account_purchase,-600.0,4400.0
2021-02-01T00:00:00,owner_contribution,200,4600.0
2021-03-01T00:00:00,owner_contribution,200,4800.0
2021-04-01T00:00:00,owner_contribution,200,5000.0
2021-04-01T00:00:00,account_purchase,-600.0,4400.0
2021-05-01T00:00:00,owner_contribution,200,4600.0
2021-06-01T00:00:00,owner_contribution,200,4800.0
2021-07-01T00:00:00,owner_contribution,200,5000.0
2021-07-01T00:00:00,account_purchase,-600.0,4400.0
2021-08-01T00:00:00,owner_contribution,200,4600.0
2021-09-01T00:00:00,owner_contribution,200,4800.0
2021-10-01T00:00:00,owner_contribution,200,5000.0
2021-10-01T00:00:00,account_purchase,-600.0,4400.0
2021-11-01T00:00:00,owner_contribution,200,4600.0
2021-12-01T00:00:00,owner_contribution,200,4800.0
2022-01-01T00:00:00,owner_contribution,200,5000.0
2022-01-01T00:00:00,account_purchase,-600.0,4400.0
2022-02-01T00:00:00,owner_contribution,200,4600.0
2022-03-01T00:00:00,payout_received,500.0,5100.0
2022-03-01T00:00:00,payout_received,500.0,5600.0
2022-03-01T00:00:00,payout_received,500.0,6100.0
2022-03-01T00:00:00,owner_contribution,200,6300.0
2022-03-23T00:00:00,payout_received,500.0,6800.0
2022-03-23T00:00:00,payout_received,500.0,7300.0
2022-03-23T00:00:00,payout_received,500.0,7800.0
2022-03-30T00:00:00,payout_received,500.0,8300.0
2022-03-30T00:00:00,payout_received,500.0,8800.0
2022-03-30T00:00:00,payout_received,500.0,9300.0
2022-04-01T00:00:00,owner_contribution,200,9500.0
2022-04-01T00:00:00,account_purchase,-600.0,8900.0
2022-04-13T00:00:00,payout_received,500.0,9400.0
2022-04-13T00:00:00,payout_received,500.0,9900.0
2022-04-13T00:00:00,payout_received,500.0,10400.0
2022-04-13T00:00:00,payout_received,500.0,10900.0
2022-04-13T00:00:00,payout_received,500.0,11400.0
2022-04-13T00:00:00,payout_received,500.0,11900.0
2022-04-19T00:00:00,payout_received,500.0,12400.0
2022-04-19T00:00:00,payout_received,500.0,12900.0
2022-04-19T00:00:00,payout_received,500.0,13400.0
2022-04-26T00:00:00,payout_received,500.0,13900.0
2022-04-26T00:00:00,payout_received,500.0,14400.0
2022-04-26T00:00:00,payout_received,500.0,14900.0
2022-04-26T00:00:00,payout_received,500.0,15400.0
2022-04-26T00:00:00,payout_received,500.0,15900.0
2022-04-26T00:00:00,payout_received,500.0,16400.0
2022-05-01T00:00:00,owner_contribution,200,16600.0
2022-06-01T00:00:00,owner_contribution,200,16800.0
2022-07-01T00:00:00,owner_contribution,200,17000.0
2022-07-01T00:00:00,account_purchase,-600.0,16400.0
2022-08-01T00:00:00,owner_contribution,200,16600.0
2022-08-16T00:00:00,payout_received,500.0,17100.0
2022-08-16T00:00:00,payout_received,500.0,17600.0
2022-08-16T00:00:00,payout_received,500.0,18100.0
2022-08-16T00:00:00,payout_received,500.0,18600.0
2022-08-16T00:00:00,payout_received,500.0,19100.0
2022-08-16T00:00:00,payout_received,500.0,19600.0
2022-09-01T00:00:00,owner_contribution,200,19800.0
2022-09-10T00:00:00,payout_received,500.0,20300.0
2022-09-10T00:00:00,payout_received,500.0,20800.0
2022-09-10T00:00:00,payout_received,500.0,21300.0
2022-09-13T00:00:00,payout_received,500.0,21800.0
2022-09-13T00:00:00,payout_received,500.0,22300.0
2022-09-13T00:00:00,payout_received,500.0,22800.0
2022-09-13T00:00:00,payout_received,500.0,23300.0
2022-09-13T00:00:00,payout_received,500.0,23800.0
2022-09-13T00:00:00,payout_received,500.0,24300.0
2022-09-29T00:00:00,payout_received,500.0,24800.0
2022-09-29T00:00:00,payout_received,500.0,25300.0
2022-09-29T00:00:00,payout_received,500.0,25800.0
2022-09-29T00:00:00,payout_received,500.0,26300.0
2022-09-29T00:00:00,payout_received,500.0,26800.0
2022-09-29T00:00:00,payout_received,500.0,27300.0
2022-09-29T00:00:00,payout_received,500.0,27800.0
2022-09-29T00:00:00,payout_received,500.0,28300.0
2022-09-29T00:00:00,payout_received,500.0,28800.0
2022-10-01T00:00:00,owner_contribution,200,29000.0
2022-10-01T00:00:00,account_purchase,-600.0,28400.0
2022-10-14T00:00:00,payout_received,500.0,28900.0
2022-10-14T00:00:00,payout_received,500.0,29400.0
2022-10-14T00:00:00,payout_received,500.0,29900.0
2022-10-20T00:00:00,payout_received,500.0,30400.0
2022-10-20T00:00:00,payout_received,500.0,30900.0
2022-10-20T00:00:00,payout_received,500.0,31400.0
2022-10-20T00:00:00,payout_received,500.0,31900.0
2022-10-20T00:00:00,payout_received,500.0,32400.0
2022-10-20T00:00:00,payout_received,500.0,32900.0
2022-10-20T00:00:00,payout_received,500.0,33400.0
2022-10-20T00:00:00,payout_received,500.0,33900.0
2022-10-20T00:00:00,payout_received,500.0,34400.0
2022-11-01T00:00:00,owner_contribution,200,34600.0
2022-12-01T00:00:00,owner_contribution,200,34800.0
2023-01-01T00:00:00,owner_contribution,200,35000.0
2023-01-01T00:00:00,account_purchase,-600.0,34400.0
2023-02-01T00:00:00,owner_contribution,200,34600.0
2023-02-11T00:00:00,payout_received,500.0,35100.0
2023-02-11T00:00:00,payout_received,500.0,35600.0
2023-02-11T00:00:00,payout_received,500.0,36100.0
2023-02-14T00:00:00,payout_received,500.0,36600.0
2023-02-14T00:00:00,payout_received,500.0,37100.0
2023-02-14T00:00:00,payout_received,500.0,37600.0
2023-03-01T00:00:00,owner_contribution,200,37800.0
2023-03-17T00:00:00,payout_received,500.0,38300.0
2023-03-17T00:00:00,payout_received,500.0,38800.0
